date,open,high,low,close,volume,value,sma5,sma12,sma20,sma26,sma50,sma60,sma120,sma160,sma200,sma240,ema12,ema26,ema50,vwma5,vwma10,vwma20,sma12_slope,sma20_slope,sma26_slope,sma50_slope,sma60_slope,sma120_slope,sma160_slope,sma200_slope,sma240_slope,volume_ma5,volume_ma20,volume_ma50,obv,obv_signal,obv_daily_diff,obv_diff_over_1y_avg,bb_upper,bb_middle,bb_lower,bb_width,rsi,rsi_signal,price_change_10d,total_volatility_10d,efficiency_ratio,stoch_fast_k,stoch_slow_k,adx,di_plus,di_minus,momentum_50,cdl_doji,cdl_hammer,cdl_inverted_hammer,cdl_engulfing,macd,macd_signal,macd_histogram,macd_pct,macd_signal_pct,mfi,close_sma20_disparity,close_sma50_disparity,close_sma60_disparity,close_sma120_disparity,close_sma200_disparity,sma5_sma20_disparity,sma20_sma60_disparity,sma50_sma200_disparity,volume_vma20_disparity,atr,atr_pct
2019-04-09,15763,16307,15739,16010,1298895,20875917200,15313.6,15646,16293.35,16412.42308,,,,,,,15693.09041,15979.5837,,15334.60136,15504.81979,16585.04551,-0.011319314,-0.0047335,,,,,,,,1077787.8,1986637.35,,12006724,10657055.33,1298895,,18493.60856,16293.35,14093.09144,0.270080561,50.20466813,45.15395478,0.001918619,0.012108374,15.84539293,43.6,31.01176471,0,27.37468832,26.17647346,,0,0,0,0,-286.4932957,,,-1.789464683,,37.4083861,-1.739053049,,,,,-6.01318943,,,-34.61841438,911.3490708,5.692373958
2019-04-10,16010,16455,15887,16356,733243,11850351100,15565.6,15621.25,16295.8,16440.92308,,,,,,,15795.0765,16007.46639,,15525.0719,15397.12632,16594.98466,-0.006633651,-0.001990095,,,,,,,,992165.6,1932139.65,,12739967,11818173.33,733243,,18496.22301,16295.8,14095.37699,0.27006014,53.07104382,50.23823727,0.002357795,0.011669199,20.20528417,54.93379965,44.86028616,0,27.31366965,24.96491865,,0,1,0,0,-212.3898933,,,-1.298544224,,31.67761286,0.369420341,,,,,-4.480909191,,,-62.05020688,886.8241371,5.42201111
2019-04-11,16505,16554,16010,16554,632621,10310502200,15867,15594.5,16258.75,16424.76923,,,,,,,15911.83396,16047.95036,,15681.39216,15277.75644,16557.34267,-0.003152981,-0.001293746,,,,,,,,1010660.6,1822752.95,,13372588,12706426.33,632621,,18415.14142,16258.75,14102.35858,0.265259189,54.6787981,52.65150335,0.002411028,0.007778727,30.99515255,70.81240768,56.44873578,13.04510186,26.89835457,23.82743674,,1,1,0,0,-136.1164026,,,-0.822256872,,41.86987848,1.81594526,,,,,-2.409471823,,,-65.29310239,862.3366988,5.209234619
2019-04-12,16529,16727,16258,16307,507752,8341264000,16183.2,15501.83333,16229.1,16386.76923,,,,,,,15972.62874,16067.13923,,15952.41879,15451.40717,16532.90029,-0.002946928,-0.001313342,-0.000524393,,,,,,,924745.4,1751264.6,,12864836,12992463.67,-507752,,18365.62352,16229.1,14092.57648,0.26329538,52.27292864,53.34092352,0.002686067,0.007503688,35.79663021,63.5155096,63.08723898,12.74600139,27.30375596,22.86037047,,0,0,0,0,-94.51048937,,,-0.579570058,,50.07837779,0.480001972,,,,,-0.282825295,,,-71.00655149,834.2412203,5.115847307
2019-04-15,16208,16307,15492,15788,746769,11785670500,16203,15528.58333,16183.4,16329.73077,,,,,,,15944.22432,16046.46225,,16139.43139,15526.04299,16511.41789,-0.001956479,-0.00237311,-0.002347612,,,,,,,783856,1708087.8,,12118067,12785163.67,-746769,,18316.60551,16183.4,14050.19449,0.263628843,47.53962923,51.49711866,0.00164358,0.008546174,19.23176745,48.183161,60.8370261,12.17154725,25.37633219,27.88138529,,0,0,0,0,-102.2379307,,,-0.647567334,,45.5199121,-2.443244312,,,,,0.121111756,,,-56.280409,832.8668474,5.27531573
2019-04-16,15763,15763,15294,15467,537123,8281769000,16094.4,15559.5,16058.65,16267,,,,,,,15870.80519,16003.53912,,16081.69737,15610.61801,16359.20272,-0.000754294,-0.004312407,-0.003400126,,,,,,,631501.6,1535858.45,,11580944,12187949,-537123,,18048.19209,16058.65,14069.10791,0.247784476,44.83547605,48.21601131,0.001863168,0.008326587,22.37613213,44.18212479,51.96026513,11.86626858,24.25850942,28.41877483,,0,0,0,0,-132.7339268,,,-0.858174997,,39.78630449,-3.684307211,,,,,0.222621453,,,-65.02783183,808.6620726,5.228305894
2019-04-17,15566,15862,15368,15566,367686,5750216000,15936.4,15602.75,15954.9,16227.11538,,,,,,,15823.91208,15971.12881,,15978.43596,15688.33855,16229.94516,0.002161049,-0.005871772,-0.003418858,,,,,,,558390.2,1433109.2,,11948630,11882547,367686,,17815.81267,15954.9,14093.98733,0.233271618,45.85834934,46.07781821,0.001042487,0.007505906,13.88888889,54.82490272,49.06339617,11.44617072,24.067476,27.13169436,,1,0,0,0,-147.216728,,,-0.945758242,,51.63962495,-2.437495691,,,,,-0.115951839,,,-74.34347641,786.1862103,5.050663049
2019-04-18,15615,15887,15442,15566,355378,5550902000,15738.8,15681,15831.35,16198.61538,,,,,,,15784.2333,15941.11927,,15830.25462,15730.85636,16047.06218,0.00326388,-0.007538867,-0.00280773,,,,,,,502941.6,1322857.6,,12304008,11944527.33,355378,,17432.9611,15831.35,14229.7389,0.202334115,45.85834934,45.51739158,0.001151172,0.007397221,15.56221889,48.92212934,49.30971895,11.01975845,23.29099848,25.98981233,,0,0,0,0,-156.8859685,,,-1.007875938,,67.04691602,-1.676104691,,,,,-0.584599545,,,-73.13558164,761.8157667,4.894101032
2019-04-19,15492,15813,15467,15640,325793,5084885300,15605.4,15726.33333,15749.8,16134.96154,,,,,,,15762.04356,15918.81414,,15672.99636,15858.71871,15766.57254,0.003555698,-0.006582481,-0.002814119,,,,,,,466549.8,1119132.15,,12629801,12294146.33,325793,,17209.71816,15749.8,14289.88184,0.185388787,46.71486231,46.14385366,0.002027304,0.006849361,29.5984456,52.17773867,51.97492358,10.62380421,22.498147,25.10509022,,0,0,0,1,-156.7705761,-167.5710327,10.80045657,-1.002369412,-1.07142604,65.5639864,-0.69715171,,,,,-0.916837039,,,-70.88878199,732.1146405,4.681039901
2019-04-22,15640,15936,15590,15936,451674,7117955500,15635,15800.41667,15713.95,16097.88462,,,,,,,15788.80609,15920.08717,,15636.34041,15967.34197,15657.21887,0.004134594,-0.005039951,-0.00270312,,,,,,,407530.8,1015109.25,,13081475,12671761.33,451674,,17117.51695,15713.95,14310.38305,0.17863961,50.11441808,47.56254324,0.00054786,0.005369916,10.2023957,62.77647059,54.6254462,10.05537181,22.95967233,24.21729254,,0,1,0,0,-131.2810741,-160.313041,29.03196688,-0.823801921,-1.005980428,73.15452817,1.413075643,,,,,-0.502419824,,,-55.50488777,704.5350233,4.421028008
2019-04-23,16060,16060,15689,15788,425342,6724631600,15699.2,15888.91667,15659.6,16062.73077,,,,,,,15788.68208,15910.30293,,15718.36547,15944.04664,15616.7307,0.004389762,-0.003626172,-0.002868943,,,,,,,385174.6,997560.25,,12656133,12789136.33,-425342,,16959.47452,15659.6,14359.72548,0.166016312,48.44999214,48.42642418,0.000492409,0.004986193,9.87544484,55.81176471,56.92199132,9.352908548,23.37018831,23.26717282,,0,0,0,0,-121.6208537,-152.5746035,30.95374982,-0.770337305,-0.966396019,71.17411295,0.819944315,,,,,0.252880022,,,-57.36177339,680.7110931,4.31157267
