date,open,high,low,close,volume,value,sma5,sma12,sma20,sma26,sma50,sma60,sma120,sma160,sma200,sma240,ema12,ema26,ema50,vwma5,vwma10,vwma20,sma12_slope,sma20_slope,sma26_slope,sma50_slope,sma60_slope,sma120_slope,sma160_slope,sma200_slope,sma240_slope,volume_ma5,volume_ma20,volume_ma50,obv,obv_signal,obv_daily_diff,obv_diff_over_1y_avg,bb_upper,bb_middle,bb_lower,bb_width,rsi,rsi_signal,price_change_10d,total_volatility_10d,efficiency_ratio,stoch_fast_k,stoch_slow_k,adx,di_plus,di_minus,momentum_50,cdl_doji,cdl_hammer,cdl_inverted_hammer,cdl_engulfing,macd,macd_signal,macd_histogram,macd_pct,macd_signal_pct,mfi,close_sma20_disparity,close_sma50_disparity,close_sma60_disparity,close_sma120_disparity,close_sma200_disparity,sma5_sma20_disparity,sma20_sma60_disparity,sma50_sma200_disparity,volume_vma20_disparity,atr,atr_pct
2015-11-09,94600,94900,90400,90900,94797,8743513000,93300,91641.66667,88925,85930.76923,,,,,,,91291.71835,87015.17958,,93105.46138,92371.42925,87934.32813,0.006753453,0.008745875,,,,,,,,122390.2,198828.2,,3747338,3763595,-94797,,99673.18589,88925,78176.81411,0.241735977,58.34785457,63.89700541,0.013823386,0.043746951,31.59851301,66.87116564,77.70961145,0,28.77286578,10.94791731,,0,0,0,0,4276.538764,,,4.704663107,,46.90005958,2.22097273,,,,,4.9198763,,,-52.32215551,4727.384907,5.200643462
2015-11-10,89800,89800,83500,83500,190556,16405635800,91000,91641.66667,89305,86342.30769,,,,,,,90092.99245,86754.79591,,90662.1339,92464.59398,88119.1817,0.005588822,0.008003992,,,,,,,,135849.4,203301.05,,3556782,3715418.333,-190556,,98627.11886,89305,79982.88114,0.208770368,44.9461605,57.30374688,0.007318263,0.046674256,15.67944251,21.47239264,59.91820041,0,25.50038604,20.30777005,,0,0,0,0,3338.196538,,,3.997840165,,45.86403587,-6.500195958,,,,,1.897990034,,,-6.269052718,4918.285985,5.890162856
2015-11-11,84300,92000,83600,90000,128165,11255059300,90300,92275,89635,86857.69231,,,,,,,90078.68592,86995.1814,,89758.42635,92094.62791,89241.5599,0.004907407,0.005333333,,,,,,,,133583.8,178436.4,,3684947,3663022.333,128165,,98556.27233,89635,80713.72767,0.199057786,54.77272204,52.68891237,0.008131403,0.045861116,17.73049645,61.34969325,49.89775051,46.63505045,25.54749717,17.80304517,,0,0,0,0,3083.504519,,,3.426116133,,50.95060893,0.407207006,,,,,0.741897696,,,-28.17328751,5174.1227,5.749025223
2015-11-12,90000,93400,89500,92800,71579,6635962300,90420,92675,89860,87503.84615,,,,,,,90497.34962,87425.16796,,89632.87332,91728.94233,89510.72726,0.003711686,0.003358477,0.00565042,,,,,,,125184,164680.55,,3756526,3666085,71579,,98861.86647,89860,80858.13353,0.200353138,58.23127583,52.65005279,0.005204098,0.048788421,10.66666667,78.52760736,53.78323108,44.86187591,26.14202698,16.78038781,,0,1,0,0,3072.181661,,,3.310540583,,55.50582177,3.271756065,,,,,0.623191631,,,-56.5346363,5083.113936,5.477493466
2015-11-13,90600,94300,90600,93200,50659,4691619100,90080,92525,90150,88126.92308,,,,,,,90913.14199,87852.9333,,88958.9878,91505.62915,89650.46946,0.003159275,0.003022175,0.006382745,,,,,,,107151.2,158479.55,,3807185,3749552.667,50659,,99189.80088,90150,81110.19912,0.200550214,58.71695828,57.24031872,0.000650512,0.045535859,1.428571429,80.37974684,73.41901582,43.39512981,26.04126144,15.85015598,,0,0,0,0,3060.208691,,,3.28348572,,59.45915434,3.383250139,,,,,-0.077648364,,,-68.03436153,4984.320083,5.347982922
2015-11-16,93000,110000,91200,104500,415147,41951175400,92800,93233.33333,90980,89184.61538,,,,,,,93003.42784,89086.04935,,94890.29042,94146.29484,91384.46251,0.003056885,0.004290271,0.007422402,,,,,,,171221.2,167339.15,,4222332,3928681,415147,,101894.8706,90980,80065.12941,0.23994,69.50482315,62.15101909,0.015937551,0.062123923,25.65445026,79.24528302,79.38421241,44.07000948,39.4167206,12.16118064,,0,0,0,0,3917.378487,,,3.748687547,,63.84336815,14.86040888,,,,,2.000439657,,,148.087193,5971.154363,5.714023314
2015-11-17,108500,110500,102500,105000,240557,25264646000,97100,94183.33333,91885,90288.46154,,,,,,,94849.05432,90264.86051,,99793.50713,95881.1583,92740.8561,0.00478836,0.006428571,0.008840049,,,,,,,181221.4,165797.2,,4462889,4164135.333,240557,,104207.3821,91885,79562.61793,0.268213138,69.8798797,66.03388704,0.016262807,0.062449179,26.04166667,79.62962963,79.75155316,44.73966109,36.22019224,10.98911545,,0,0,0,0,4584.193814,,,4.365898871,,62.24840512,14.27327638,,,,,5.675572727,,,45.09111131,6116.071909,5.824830389
2015-11-18,105000,108500,103000,108500,145334,15478034500,100800,95333.33333,92990,91542.30769,,,,,,,96949.19981,91615.61158,,102438.506,97115.92382,93599.1369,0.008627752,0.008725038,0.010492733,,,,,,,184655.2,166267.45,,4608223,4431148,145334,,106995.4132,92990,78984.58676,0.301224072,72.43551137,70.60673807,0.02439421,0.06570174,37.12871287,92.59259259,83.82250175,45.36148044,33.80778755,10.25719791,,0,1,0,0,5333.58823,,,4.915749521,,62.15274397,16.67921282,,,,,8.398752554,,,-12.59022737,6072.066772,5.596374905
2015-11-19,110500,111500,107500,108500,84925,9274788000,103940,96458.33333,94285,92507.69231,,,,,,,98726.24599,92866.30702,,103853.938,98157.29188,94333.44633,0.009907834,0.01015361,0.010209146,,,,,,,187324.4,164812.2,,4693148,4588086.667,84925,,108980.7511,94285,79589.24891,0.311730415,72.43551137,71.58363415,0.026508375,0.063587575,41.68797954,89.28571429,87.16931217,46.21005509,35.85005473,9.748656675,,0,0,0,0,5859.938974,4484.471769,1375.467206,5.400865414,4.133153704,67.92749476,15.07662937,,,,,10.24022909,,,-48.4716544,5924.062003,5.45996498
2015-11-20,110000,117000,108500,111000,114063,12785662000,107500,97916.66667,95660,93380.76923,,,,,,,100614.5158,94209.54354,,105367.1208,99643.16014,95414.11111,0.011211211,0.011336336,0.009286209,,,,,,,200005.2,163506.95,,4807211,4702860.667,114063,,111184.7415,95660,80135.25846,0.324581676,74.24573431,73.03891902,0.026183119,0.063262319,41.38817481,82.08955224,87.98928637,47.42155618,38.79041231,8.755285877,,0,0,0,0,6404.972304,4868.571876,1536.400428,5.770245319,4.386100789,75.93225575,16.03596069,,,,,12.37716914,,,-30.2396626,6108.057574,5.502754571
2015-11-23,112500,114500,108500,109500,98674,10917425500,108500,99358.33333,97015,94230.76923,,,,,,,101981.5134,95342.16994,,108261.9041,100826.8041,96383.73453,0.012252664,0.012252664,0.008184053,,,,,,,136710.6,162230.85,,4708537,4736298.667,-98674,,112403.8629,97015,81626.13714,0.317247083,71.22341163,72.63488577,0.030248821,0.059196617,51.0989011,77.6119403,82.99573561,48.54652147,36.00168262,8.12584875,,0,0,0,1,6639.343463,5222.726193,1416.617269,6.063327363,4.769612962,70.38562835,12.86914395,,,,,11.83837551,,,-39.17679652,6100.339176,5.571086005
2015-11-24,111500,113000,107500,108500,97101,10726453500,109200,100491.6667,98040,95023.07692,,,,,,,102984.3575,96316.82402,,109521.9013,103426.6574,97536.17116,0.012391193,0.011536098,0.007727756,,,,,,,108019.4,156296.35,,4611436,4709061.333,-97101,,113620.1669,98040,82459.83312,0.317832862,69.20097483,71.55670692,0.040657017,0.048788421,83.33333333,74.62686567,78.10945274,49.25999832,33.61594093,8.792232756,,0,0,0,0,6667.533476,5511.68765,1155.845826,6.145192144,5.079896451,71.21270727,10.66911465,,,,,11.38310894,,,-37.87378912,6057.457806,5.58291042
2015-11-25,109500,115500,107500,115000,159190,17875595000,110500,102500,99040,96103.84615,,,,,,,104832.9179,97700.76298,,111174.7092,105714.5356,99011.01296,0.013285024,0.009797101,0.007892977,,,,,,,110790.6,145449.7,,4770626,4696866.333,159190,,116198.7179,99040,81881.2821,0.346500765,74.30780521,71.57739722,0.040657017,0.048788421,83.33333333,94.02985075,82.08955224,50.13296501,33.39344367,7.965395658,,0,1,0,0,7132.1549,5835.7811,1296.3738,6.201873826,5.074592261,77.33265225,16.11470113,,,,,11.57108239,,,9.446770946,6196.21082,5.388009409
2015-11-26,116000,123000,114500,120500,238968,28204450500,112900,105583.3333,100265,97415.38462,,,,,,,107243.2382,99389.59535,,114169.335,108294.6408,100874.4064,0.017219917,0.008990318,0.008809448,,,,,,,141599.2,148949.5,,5009594,4797218.667,238968,,119724.6274,100265,80805.37256,0.388163914,77.68020247,73.72966084,0.045047975,0.053179379,84.70948012,93.67088608,87.44253416,51.4572625,38.72140915,7.191545892,,0,0,0,0,7853.642854,6239.353451,1614.289403,6.517545937,5.177886681,78.90945491,20.18151897,,,,,12.60160574,,,60.43558387,6360.76719,5.278644971
2015-11-27,121000,121000,114500,117500,139659,16363037000,114200,107875,101460,98757.69231,,,,,,,108821.2016,100731.1068,,115146.5324,109505.3439,101994.827,0.020945626,0.009702128,0.010594654,,,,,,,146718.4,148746.5,,4869935,4883385,-139659,,122038.8629,101460,80881.13706,0.4056547,72.11945459,74.70248742,0.039518621,0.057407709,68.83852691,86.07594937,91.2588954,52.68696732,35.85292161,6.658795141,,0,0,0,0,8090.094751,6609.501711,1480.593041,6.885187022,5.625107839,76.25161646,15.80918589,,,,,12.55667258,,,-6.109387448,6370.712391,5.421882886
2015-11-30,116500,118000,112000,117500,116319,13250130000,115800,109933.3333,102600,100065.3846,,,,,,,110156.4013,101973.247,,115819.4074,112218.9125,103079.0464,0.02108747,0.010099291,0.011238407,,,,,,,150247.4,145142.35,,4986254,4955261,116319,,124061.78,102600,81138.22002,0.418358284,72.11945459,73.97303722,0.021141649,0.039030737,54.16666667,86.04060914,88.59581486,53.01777136,33.39374606,9.060008147,,0,1,0,0,8183.154275,6924.232224,1258.922051,6.964386617,5.892963595,77.20941469,14.52241715,,,,,12.86549708,,,-19.85867667,6344.232934,5.399347178
2015-12-01,117500,119000,115000,116500,61185,7150598500,117400,111875,103675,101376.9231,,,,,,,111132.3396,103049.3028,,116741.3352,113635.4417,103727.2815,0.018001907,0.009756795,0.011334874,,,,,,,143064.2,142038.6,,4925069,4927086,-61185,,125653.9786,103675,81696.02141,0.423997658,70.17737038,71.47209319,0.018702228,0.039843877,46.93877551,80.59701493,84.23785781,53.41086409,32.99979933,8.634791498,,0,0,0,0,8083.036759,7155.993131,927.0436283,6.938228978,6.142483374,76.77789112,12.37038823,,,,,13.23848565,,,-56.92368131,6176.787725,5.301963712
2015-12-02,115500,117000,112000,112000,118221,13409656500,116800,112500,104600,102300,,,,,,,111265.8258,103712.3174,,117164.1947,114462.9979,104673.1141,0.013764881,0.009345238,0.010542582,,,,,,,134870.4,140975,,4806848,4906057,-118221,,126344.1486,104600,82855.85136,0.4157581,62.07636203,68.12439567,0.005691982,0.041470158,13.7254902,66.04938272,77.56233559,52.8309737,31.03878367,11.68717304,,0,0,0,0,7553.508372,7235.496179,318.0121929,6.744203903,6.460264445,71.59634558,7.07456979,,,,,11.66347992,,,-16.14045043,6092.731459,5.439938802
2015-12-03,112500,114000,108000,108000,99274,10859096000,114300,112750,105390,102800,,,,,,,110763.3911,104029.9235,,114864.4573,114468.4148,105382.8412,0.008693416,0.008611111,0.008440171,,,,,,,106931.6,140259.8,,4707574,4813163.667,-99274,,126410.7421,105390,84369.25786,0.39891341,55.89931848,62.71768363,0.00081314,0.047975281,1.694915254,52.83018868,66.49219544,51.18200861,28.82514282,15.60823046,,0,0,0,0,6733.467517,7135.090447,-401.6229294,6.234692145,6.606565228,67.69877915,2.476515798,,,,,8.454312553,,,-29.22134496,6086.107783,5.635284984
2015-12-04,108500,112500,106000,109500,109541,12054411000,112700,112833.3333,106120,103319.2308,,,,,,,110569.0232,104435.1144,,112887.927,114226.1485,106152.2533,0.002917301,0.007442922,0.005912657,,,,,,,100908,138695.7,,4817115,4777179,109541,,126640.9746,106120,85599.02536,0.38675037,57.60306439,58.5262483,0.002439421,0.046349,5.263157895,34.14634146,51.00863762,49.14594228,26.61097731,16.7728028,,0,0,0,0,6133.908813,6934.85412,-800.9453067,5.601743208,6.333200109,57.05175114,3.185073502,,,,,6.200527704,,,-21.02062285,6115.671513,5.58508814
