date,open,high,low,close,volume,value,symbol,sma5,sma12,sma20,sma26,sma50,sma60,sma120,sma160,sma200,sma240,ema12,ema26,ema50,vwma5,vwma10,vwma20,sma12_slope,sma20_slope,sma26_slope,sma50_slope,sma60_slope,sma120_slope,sma160_slope,sma200_slope,sma240_slope,volume_ma5,volume_ma20,volume_ma50,obv,obv_signal,obv_daily_diff,obv_diff_over_1y_avg,bb_upper,bb_middle,bb_lower,bb_width,rsi,rsi_signal,price_change_10d,total_volatility_10d,efficiency_ratio,stoch_fast_k,stoch_slow_k,adx,di_plus,di_minus,momentum_50,cdl_doji,cdl_hammer,cdl_inverted_hammer,cdl_engulfing,macd,macd_signal,macd_histogram,macd_pct,macd_signal_pct,mfi,close_sma20_disparity,close_sma50_disparity,close_sma60_disparity,close_sma120_disparity,close_sma200_disparity,sma5_sma20_disparity,sma20_sma60_disparity,sma50_sma200_disparity,volume_vma20_disparity,atr,atr_pct
2020-10-21,45000,47300,44950,46650,1359297,63131637350,293490,45720.0,49258.333333333336,51720.0,55773.07692307692,,,,,,,48890.54506523069,53113.153134117856,,46042.548711322204,48138.30068545148,52848.2530541128,-0.012593783494105037,-0.022132904608788855,,,,,,,,1060386.6,1899545.1,,-39774160,-40411069.0,1359297.0,,61553.17852985495,51720.0,41886.82147014505,0.3802466562202224,34.0407065894361,30.122548659096594,0.07996237064910627,0.12490853977213334,64.01673640167364,17.666666666666668,7.674603174603175,0.0,32.48955807276977,35.44451899077149,,0,0,0,0,-4222.608068887166,,,-9.051678604259735,,47.12952327635816,-9.802784222737815,,,,,-11.600928074245942,,,-28.44091988129158,4100.305846489241,8.78950878132742
2020-10-22,47000,47300,46300,46500,657267,30749709800,293490,45760.0,48616.666666666664,50875.0,55161.53846153846,,,,,,,48522.768901349045,52623.289938998016,,45896.497244807084,47894.60949850725,52158.76602257888,-0.014157706093189963,-0.02021505376344086,,,,,,,,880555.4,1836682.85,,-40431427,-40446348.0,-657267.0,,59360.31083696999,50875.0,42389.68916303001,0.3335748731978375,33.7986031718623,31.937179337182695,0.0836207797637713,0.12438590989860981,67.22689075630251,16.666666666666668,13.111111111111112,0.0,31.854284613738404,34.751466714328174,,0,0,0,0,-4100.52103764897,,,-8.818324812148322,,45.888324899030636,-8.5995085995086,,,,,-10.05405405405405,,,-64.2144532465145,3878.855428882867,8.341624578242724
2020-10-23,46400,46750,45450,45500,512008,23442817200,293490,45690.0,47883.333333333336,50175.0,53792.307692307695,,,,,,,48057.72753191073,52095.63883240557,,45855.06326003095,47458.5598739527,51377.73870271754,-0.015903540903540868,-0.017893772893772895,,,,,,,,802966.2,1722447.05,,-40943435,-40383007.333333336,-512008.0,,57981.43964941768,50175.0,42368.56035058232,0.3111684962398678,32.156629101381554,33.331979620893314,0.07839448102853558,0.11915961116337409,65.78947368421052,12.195121951219512,15.50948509485095,8.389372006061748,31.00552628219193,35.567687843469294,,0,0,0,0,-4037.911300494845,,,-8.874530330757901,,25.84990043258277,-9.31738913801694,,,,,-8.93871449925262,,,-70.27438376117281,3694.6514696769477,8.120113120169115
2020-10-26,45200,45350,44050,44100,575048,25484835550,293490,45500.0,47016.666666666664,49590.0,52650.0,,,,,,,47448.84637315523,51503.36928926442,,45723.210265047535,46902.72428350137,50886.73500076194,-0.01694381456286222,-0.016099773242630386,-0.023606023606023596,,,,,,,782297.4,1642301.2,,-41518483,-40964448.333333336,-575048.0,,57376.18006470442,49590.0,41803.81993529558,0.31402218450108577,29.96204742561123,31.972426566285026,0.052262987352357015,0.09302811748719553,56.179775280898845,0.8130081300813008,9.89159891598916,8.57475647376288,30.043952541334402,37.458984490994254,,0,0,0,0,-4054.5229161091847,,,-9.193929514986813,,26.79358092948445,-11.07078039927405,,,,,-8.247630570679576,,,-64.98522926245198,3534.3192218428803,8.01432930123102
2020-10-27,43700,44600,42950,44050,422999,18596256300,293490,45360.0,46270.833333333336,49002.5,51748.07692307692,,,,,,,46925.94693113135,50951.267860430016,,45731.103737980586,46200.37529464667,50351.613169555574,-0.01775129272291584,-0.014169504351116156,-0.025830204604324926,,,,,,,705323.8,1546005.6,,-41941482,-41467800.0,-422999.0,,56596.542072572454,49002.5,41408.457927427546,0.3099450873964575,29.883606827224725,30.66742778473917,0.05330824709940418,0.09302811748719553,57.30337078651686,9.12863070539419,7.378920262231667,8.976918353220574,28.943929933231193,38.528388081594706,,0,0,0,0,-4025.320929298665,,,-9.138072484219444,,21.133381219153478,-10.106627212897301,,,,,-7.433294219682674,,,-72.63923235465641,3399.724991711246,7.717877393215088
2020-10-28,43950,44950,43950,44650,404797,18036434850,293490,44960.0,45900.0,48675.0,50915.38461538462,,,,,,,46575.80124941883,50484.507278175945,,45239.33043144582,45780.17134845778,50147.4493161902,-0.014806519845713594,-0.011198208286674132,-0.02147758922674937,,,,,,,514423.8,1475370.05,,-41536685,-41665550.0,404797.0,,56425.06451586053,48675.0,40924.93548413947,0.31844127440618525,32.17819465999514,30.674616304277034,0.03762935089369707,0.08989233824605408,41.86046511627908,15.384615384615385,8.44208474003029,9.250470741976581,29.085274740904886,37.62916010976974,,0,0,0,0,-3908.706028757115,,,-8.754100848280212,,23.41806254756149,-8.269131997945555,,,,,-7.632254750898815,,,-72.56301902021123,3228.3160637318715,7.230271139377092
2020-10-29,44000,44850,43850,44600,359512,15935348800,293490,44580.0,45520.833333333336,48395.0,50146.153846153844,,,,,,,46271.83182643131,50048.61785016291,,44689.80734101196,45485.475210622826,50032.99812947956,-0.011179621325361199,-0.008931240657698057,-0.018713349430838237,,,,,,,454872.8,1420299.9,,-41896197,-41791454.666666664,-359512.0,,56307.38901975886,48395.0,40482.61098024114,0.32699200412269297,32.083967387051004,31.38192295809029,0.017769415699801394,0.07003240305215841,25.373134328358223,21.29032258064516,15.267856223551577,9.527859988110636,28.372149367767125,36.95173638631243,,0,0,0,0,-3776.786023731598,,,-8.46813009805291,,24.590686116897032,-7.841719185866314,,,,,-7.883045769191033,,,-74.68759942882485,3069.150630608166,6.8815036560721214
2020-10-30,44950,46600,44550,45150,720458,32936582550,293490,44510.0,45262.5,48092.5,49444.230769230766,,,,,,,46099.24231467264,49685.75726866936,,44655.99527391097,45396.88760055887,49862.56022908998,-0.007444321397809788,-0.006718346253229974,-0.017008830962319352,,,,,,,496562.8,1397552.8,,-41175739,-41536207.0,720458.0,,56015.395619658295,48092.5,40169.604380341705,0.3294857044095564,34.36092410031334,32.87436204911983,0.007316818229329947,0.07107766279920558,10.29411764705877,28.387096774193548,21.687344913151364,9.251577856584722,31.298755792699357,35.05427787810842,,1,0,0,0,-3586.514953996717,,,-7.943554715385863,,42.56275947483993,-6.118417632687012,,,,,-7.4491864635858,,,-48.44860244278427,2996.354156993297,6.636443315599772
2020-11-02,45500,46350,45500,46250,468995,21614084100,293490,44940.0,45258.333333333336,47595.0,48934.61538461538,,,,,,,46122.435804723005,49431.256730249406,,44965.52131942028,45436.82754984643,48255.66630061027,-0.004624624624624607,-0.007783783783783783,-0.0142758142758143,,,,,,,475352.2,1122322.5,,-40706744,-41259560.0,468995.0,,54617.456835040044,47595.0,40572.543164959956,0.29509220863704355,38.78150928186388,35.07546692307608,0.012543116964565726,0.07421344204034702,16.90140845070427,50.0,33.225806451612904,8.995030163024946,30.317367235880603,33.95513299819773,,0,1,0,0,-3308.820925526401,-3806.8854289303717,498.0645034039708,-7.15420740654357,-8.231103630119723,34.293200662110564,-2.825927093182057,,,,,-5.578317050110304,,,-58.212100354399034,2868.0431457794903,6.201174369252952
2020-11-03,46800,47300,46450,46950,645299,30266906950,293490,45520.0,45350.0,47232.5,48594.230769230766,,,,,,,46249.753373227155,49247.45993541612,,45624.6561290148,45685.939147436155,47909.81584888058,-0.0012128742160691214,-0.00825346112886049,-0.011018268206766617,,,,,,,519812.2,1100358.05,,-40061445,-40647976.0,645299.0,,53568.687733961226,47232.5,40896.312266038774,0.26829779215418303,41.482321752494435,38.20825171155722,0.022995714435037062,0.07839448102853558,29.333333333333282,76.92307692307692,51.770057899090155,8.455437253440758,32.04384107122082,32.98066831389511,,0,0,0,0,-2997.7065621889633,-3645.0496555820905,647.3430933931272,-6.384891506259772,-7.7636840374485425,42.56425845028957,-0.598105118297787,,,,,-3.6256814693272688,,,-41.355543316105155,2738.182921080955,5.832125497510022
2020-11-04,47550,47700,46450,47000,711933,33545380700,293490,45990.0,45512.5,46867.5,48255.769230769234,,,,,,,46365.175931192214,49080.981421681594,,46128.152673981385,45710.84257765829,47522.936894295206,0.0017730496453900709,-0.008687943262411348,-0.008428805237315828,,,,,,,581239.4,1080530.15,,-39349512,-40039233.666666664,711933.0,,52311.329075200716,46867.5,41423.670924799284,0.2323072096954485,41.6802392510341,40.64802342846414,0.0036584091146649733,0.05905717570816349,6.194690265486689,85.26315789473684,70.72874493927125,7.8774317271535965,32.04228526631707,31.810270692148336,,0,0,0,0,-2715.8054904893797,-3459.200822563548,743.3953320741684,-5.778309554232723,-7.360001750135209,54.46546517966577,0.28271190057076456,,,,,-1.8722995679308685,,,-34.11262055019936,2631.8841410037444,5.599753491497329
2020-11-05,47650,49700,47300,48950,1694857,82925875050,293490,46860.0,45862.5,46590.0,48169.230769230766,,,,,,,46762.84117254726,49071.27909414963,,47279.497747124355,46375.571473355616,47460.858838877924,0.004114175462490053,-0.006843718079673136,-0.005212016447971516,,,,,,,848308.4,1140967.6,,-37654655,-39021870.666666664,1694857.0,,50896.22804783963,46590.0,42283.77195216037,0.18485632315259187,48.934219535219995,44.03226017958284,0.02560886380265498,0.077871851155012,32.885906040268495,88.88888888888889,83.69170790223421,7.962689612415047,35.247393338160464,29.38459816535566,,0,0,0,0,-2308.4379216023663,-3229.048242371312,920.6103207689457,-4.715909952200952,-6.596625622821883,67.45955739864431,5.065464691993982,,,,,0.5795235028976276,,,48.545585343527705,2636.749559503477,5.386618099087798
2020-11-06,49700,50700,49000,49150,1131914,56150213850,293490,47660.0,46070.833333333336,46397.5,48128.846153846156,,,,,,,47130.09637677076,49077.11027236076,,48133.905623857994,46923.81145271204,47291.76066358141,0.004888662823556024,-0.005662936588674127,-0.0031562198398413684,,,,,,,930599.6,1143849.6,,-36522741,-37842302.666666664,1131914.0,,49786.965297063936,46397.5,43008.034702936064,0.1461055141791664,49.62628108247179,46.746913289575296,0.03815198076722065,0.06950977317863488,54.88721804511278,80.0,84.71734892787525,8.333762566957619,36.3539059109149,27.899613530852125,,0,0,0,0,-1947.0138955900038,-2972.6413730150507,1025.627477425047,-3.961371099877933,-6.0481004537437455,75.46673348775617,5.932431704294405,,,,,2.721051780807149,,,-1.0434588603256967,2573.4103052532287,5.235829715672897
2020-11-09,50100,50400,49500,50000,769608,38446268250,293490,48410.0,46362.5,46442.5,48082.692307692305,,,,,,,47571.62001111372,49145.47247440811,,48617.52564610611,47433.41910205921,47127.376013186,0.005666666666666667,-0.0028333333333333335,-0.001153846153846195,,,,,,,990722.2,865826.95,,-35753133,-36643509.666666664,769608.0,,49994.29884002469,46442.5,42890.70115997531,0.15295467901274437,52.56837391918015,50.37629151229064,0.061670325075781296,0.06376084456987563,96.72131147540975,90.96774193548387,86.61887694145759,8.678330310461437,34.99356716742467,26.85562873022503,,0,0,0,0,-1573.8524632943881,-2692.883591070918,1119.03112777653,-3.1477049265887764,-5.385767182141836,82.94935279126264,7.660009689400882,,,,,4.236421381277933,,,-11.112953922258939,2478.880997735141,4.957761995470282
2020-11-10,49200,49400,48550,48900,691857,33839686950,293490,48800.0,46645.833333333336,46430.0,47801.92307692308,,,,,,,47775.98616325007,49127.28932815565,,48885.18505741172,47770.03081452551,46938.35408476689,0.00533969552374462,-0.0010906612133606,-0.0025038015835561543,,,,,,,1000033.8,808165.05,,-36444990,-36240288.0,-691857.0,,49945.167136851494,46430.0,42914.832863148506,0.15141792534359227,48.61152012823859,50.26872504329685,0.05069509773178632,0.0747360719138706,67.83216783216778,76.7741935483871,82.58064516129032,8.616933597389679,33.430830416666325,28.582172430135454,,0,0,0,0,-1351.3031649055847,-2424.5675058378515,1073.2643409322668,-2.7634011552261444,-4.958215758359614,74.53440937021921,5.319836312728832,,,,,5.10445832435924,,,-14.391620870019073,2405.389497896917,4.918996928214554
2020-11-11,48850,48850,47650,48350,562943,27044028600,293490,49070.0,47000.0,46435.0,47576.92307692308,,,,,,,47864.29598428852,49069.712340884864,,49084.666583113096,47977.04825274251,46870.410843675534,0.006405837067677796,0.0002585315408479835,-0.0038050539601728922,,,,,,,970235.8,781571.4,,-37007933,-36402018.666666664,-562943.0,,49960.77651021739,46435.0,42909.22348978261,0.15185857694486432,46.71802319798975,49.2993057484695,0.038674610640744234,0.07421344204034702,52.112676056338046,69.6774193548387,79.13978494623656,8.20623252898076,32.09998052718723,30.310595275233865,,0,0,0,0,-1205.4163565963463,-2180.7372759895507,975.3209193932043,-2.4931051842737255,-4.510314945169702,68.40227440699037,4.124044363088197,,,,,5.674598901690531,,,-27.972927361466915,2322.8616766185655,4.804264067463424
2020-11-12,48450,49150,48450,48650,325217,15858292250,293490,49010.0,47383.333333333336,46552.5,47359.61538461538,,,,,,,47985.17352516721,49038.622537856354,,49265.00592123196,48174.558169638956,46927.67558143664,0.006994404476418882,0.0007536827680712573,-0.004954278335573292,,,,,,,696307.8,720011.1,,-36682716,-36711879.666666664,325217.0,,50206.74068720175,46552.5,42898.25931279825,0.1569943907288224,47.90987981335775,47.746474379862036,0.04233301975540921,0.07682659140796483,55.10204081632655,73.54838709677419,73.33333333333333,7.937394165036361,32.244187554586574,29.501153593522787,,0,0,0,0,-1053.449012689147,-1955.27962332947,901.8306106403231,-2.1653628215604255,-4.019074251448037,73.08577948105994,4.505665646313295,,,,,5.278986090972548,,,-54.83166856733182,2214.0858425743822,4.551050036124115
2020-11-13,48050,48400,47700,48150,351364,16859285250,293490,48810.0,47675.0,46667.5,47115.38461538462,,,,,,,48010.531444372245,48972.79864616329,,48963.91364422439,48438.752849304736,47011.84802507989,0.00712472597207798,0.0016441675320179993,-0.0047527757808131605,,,,,,,540197.8,692581.6,,-37034080,-36908243.0,-351364.0,,50370.50891168259,46667.5,42964.49108831741,0.1586975480444674,46.06058330883625,46.89616210672792,0.03135779241141423,0.07630396153444119,41.095890410958965,67.09677419354838,70.10752688172043,7.37563210384901,31.179366363518255,31.134048740201116,,0,0,0,0,-962.2672017910445,-1756.677139021785,794.4099372307405,-1.998478093023976,-3.648342967854175,74.52512517191747,3.17672898698238,,,,,4.590989446617022,,,-49.26749425627247,2123.793996676212,4.410787116669184
2020-11-16,48200,48750,48150,48600,354499,17167467900,293490,48530.0,48008.333333333336,46845.0,46946.153846153844,,,,,,,48101.218914468824,48945.18393163267,,48554.36298055891,48597.581940958735,47128.33364466893,0.006915866483767735,0.002812071330589849,-0.0043262635855228675,,,,,,,457176.0,676386.95,,-36679581,-36798792.333333336,354499.0,,50561.16738051459,46845.0,43128.83261948541,0.1586580160322165,48.005780887230245,47.32541466980808,0.024563604055607813,0.06950977317863477,35.338345864661704,69.34306569343066,69.99607566125108,7.000987223887283,31.775884871112975,30.450095772646467,,0,0,0,0,-843.9650171638496,-1574.134714650198,730.1696974863485,-1.7365535332589495,-3.2389603182102844,78.66211797380777,3.746397694524495,,,,,3.596968726651717,,,-47.58931998909796,2014.9515683421967,4.145990881362545
2020-11-17,49100,49100,48000,48000,420394,20283134400,293490,48350.0,48245.833333333336,47007.5,46903.846153846156,,,,,,,48085.64677378131,48875.17030706729,,48379.309530582126,48739.91001749782,47316.22131292218,0.005989583333333334,0.003159722222222222,-0.0031650641025640753,,,,,,,402883.4,657013.3,,-37099975,-36937878.666666664,-420394.0,,50625.96307152646,47007.5,43389.03692847354,0.1539525850779751,45.64231903493228,46.569561076999584,0.010975227343994975,0.06846451343158771,16.030534351145036,60.583941605839414,65.67459383093949,6.804777255569989,31.77764314406655,29.184293308381765,,0,0,0,1,-789.5235332859811,-1417.2124783773547,627.6889450913736,-1.6448406943457938,-2.952525996619489,74.17811198024074,2.1113652076796274,,,,,2.85592724565229,,,-36.014385096922695,1949.5978848891825,4.0616622601857975
2020-11-18,48050,48500,48050,48250,274818,13266979550,293490,48330.0,48412.5,47087.5,46869.230769230766,,,,,,,48110.931885507256,48828.86139543267,,48392.67508046147,48903.04975879027,47452.46675863357,0.005094991364421416,0.002901554404145078,-0.0017005447057260876,,,,,,,345258.4,602789.35,,-36825157,-36868237.666666664,274818.0,,50741.3849188228,47087.5,43433.6150811772,0.15519553676974984,46.81721543361216,46.82177178525823,0.013065746838089254,0.07055503292568199,18.518518518518512,60.16260162601626,63.36320297509545,6.622582284989646,31.143901432175173,28.602270786518076,,0,0,0,0,-717.9295099254159,-1277.355884686967,559.4263747615512,-1.487936808135577,-2.6473697091957864,74.63521102717158,2.4688080700822956,,,,,2.6387045394212993,,,-54.40894899685935,1846.0551788256694,3.8260210960117504
2020-11-19,48050,48100,47500,47950,339208,16197443350,293490,48190.0,48495.833333333336,47160.0,46857.692307692305,,,,,,,48086.173133890756,48763.76055132655,,48220.123910881164,48916.776816597725,47506.09025585417,0.003388946819603754,0.0021897810218978104,-0.0006149568193363852,,,,,,,348056.6,586886.4,,-37164365,-37029832.333333336,-339208.0,,50821.912068851554,47160.0,43498.087931148446,0.15529737357300907,45.545043805425486,46.001526091323306,0.010452597470471392,0.05330824709940413,19.60784313725489,47.11538461538461,55.953975949080096,6.1701441643730695,30.171894999544474,29.998334816215777,,0,0,0,0,-677.5874174357959,-1157.402191236733,479.814773800937,-1.4131124451215764,-2.413768907688703,69.81129741514117,1.6751484308736186,,,,,2.184054283290915,,,-42.20210248525098,1767.7655231952644,3.686685137007851
2020-11-20,47650,48450,47550,48250,313210,15080596600,293490,48210.0,48600.0,47297.5,46932.692307692305,,,,,,,48111.37726713833,48725.70421419125,,48223.19013423777,48677.569520053745,47593.02460453439,0.0024467472654000986,0.002003454231433506,0.00019928258270223703,,,,,,,340425.8,576946.5,,-36851155,-36946892.333333336,313210.0,,50905.88952997049,47297.5,43689.11047002951,0.15258267477014595,47.09327456721266,46.48517793541677,0.00940733772342428,0.05435350684645124,17.30769230769236,42.35294117647059,49.87697580595716,5.930968331507559,30.50984804143728,28.83531593246372,,0,1,0,1,-614.3269470529267,-1048.7871423999718,434.4601953470451,-1.2732164705760138,-2.1736521086009777,69.33828633891514,2.0138485120777982,,,,,1.929277445953792,,,-45.712470740354604,1705.7822715384598,3.5353000446392944
2020-11-23,48250,49050,48250,49050,550264,26868085650,293490,48300.0,48608.333333333336,47545.0,47055.769230769234,,,,,,,48255.78076450166,48749.72612425117,,48333.89063526906,48454.34965735084,47804.38388859524,0.0013308415449088398,0.003109072375127421,0.0012676755796022308,,,,,,,379578.8,575707.3,,-36300891,-36772137.0,550264.0,,50913.219114012725,47545.0,44176.780885987275,0.14168552377800928,51.086981221829525,47.9084331981559,0.009929967596947809,0.05383087697292771,18.446601941747534,61.1764705882353,50.21493212669683,6.019856683886938,32.10190918709125,27.80345642878097,,0,1,0,0,-493.9453597495085,-937.8187858698791,443.8734261203706,-1.0070241788980805,-1.9119649049334946,69.08449851869352,3.165422231570081,,,,,1.587969292249447,,,-4.41948538780037,1641.0835378571412,3.3457360608708284
2020-11-24,49250,49500,48850,49100,429791,21112032850,293490,48520.0,48604.166666666664,47797.5,47211.53846153846,51724.0,,,,,,48385.66064688602,48775.6723372696,51114.04278464022,48510.56929260752,48443.146655317876,47999.15831940073,0.000735460511427892,0.004327902240325866,0.0024022142148415215,,,,,,,381458.2,576046.9,1864119.48,-35871100,-36341048.666666664,429791.0,,50819.16758595326,47797.5,44775.83241404674,0.12643621887978504,51.33424100339792,49.83816559748004,0.0020905194940942784,0.04285564962893268,4.878048780487807,52.94117647058823,52.15686274509804,6.333940523385614,33.22917324822296,26.95931962602064,,0,0,0,0,-390.01169038358057,-828.2573667726194,438.24567638903886,-0.7943211616773536,-1.6868785473984103,68.13045366905241,2.725037920393336,-5.07308019488052,,,,1.5115853339609853,,,-25.389581994104994,1570.291856581631,3.1981504207365195
2020-11-25,49350,49400,48100,48450,512762,24965960650,293490,48560.0,48475.0,47987.5,47353.846153846156,51445.0,,,,,,48395.559008903554,48751.54846043482,51009.5705185759,48575.14198522152,48493.78102404211,48149.08037613981,-0.0008599931200550396,0.004747162022703818,0.0028975152814162447,,,,,,,429047.0,581445.15,1863139.72,-36383862,-36185284.333333336,-512762.0,,50650.18191866783,47987.5,45324.81808133217,0.1109739794182999,47.941368962495645,50.12086372924103,0.0010452597470471114,0.043900909375979846,2.380952380952318,29.6875,47.935049019607845,6.160391157983693,31.18960342517526,28.845676369351175,-22.35576923076923,0,0,0,0,-355.9894515312626,-733.803783724348,377.8143321930854,-0.7347563499097267,-1.5145588931359093,55.52922818757009,0.963792654337059,-5.82175138497425,,,,1.1930190153685905,,,-11.812489965734517,1550.9852953972288,3.20120804003556
2020-11-26,48600,49200,48600,49050,421188,20580774600,293490,48780.0,48487.5,48210.0,47446.153846153844,50804.0,,,,,,48496.242238303006,48773.65598188409,50932.72461588665,48756.47143031395,48521.210701723525,48292.20360257606,-0.0008211575489863117,0.004519198097179749,0.0026529705428787616,,,,,,,445443.0,584528.95,1771301.0,-35962674,-36072545.333333336,421188.0,,50406.041893953894,48210.0,46013.958106046106,0.09110316921609185,51.15088543495124,50.14216513361493,0.004181038988188612,0.04703668861712135,8.88888888888899,53.44827586206897,45.35898411088573,5.999238175824766,30.04388543294681,27.78606012595615,-39.519112207151665,0,0,0,0,-277.4137435810844,-642.5257756956953,365.1120321146109,-0.5655733814089386,-1.3099404193592157,50.39482582161566,1.7423771001866761,-3.452484056373517,,,,1.1823273179838223,,,-27.944030830295052,1493.7720600117125,3.045406850176784
2020-11-27,49900,49900,49000,49650,655785,32450134650,293490,49060.0,48595.833333333336,48435.0,47567.307692307695,50321.0,,,,,,48673.743432410236,48838.570353596384,50882.42168977345,49032.50885610627,48710.03905582792,48538.43649547256,-5.594718585651885e-05,0.0042799597180261835,0.0023885144731066407,-0.009419268210808997,,,,,,513958.0,581295.3,1380142.6,-35306889,-35884475.0,655785.0,,50213.22945651021,48435.0,46656.77054348979,0.07342745768597968,54.19226331590025,51.094839237782374,0.015678896205707116,0.048081948364168514,32.6086956521739,89.58333333333333,57.57303639846743,6.26153593429966,32.20719367602717,26.526791083344403,-32.72357723577236,0,0,0,0,-164.82692118614796,-546.9860047937859,382.15908360763797,-0.3319776861755246,-1.1016837961606967,49.411788296809966,2.5085165685970967,-1.3334393195683747,,,,1.290389181377094,,,12.81443355898455,1451.359770010876,2.923181812710727
2020-11-30,49700,49800,49000,49450,490301,24155053950,293490,49140.0,48662.5,48595.0,47719.230769230766,49960.0,,,,,,48793.16751973174,48883.861438515174,50826.248290174495,49162.1852356092,48805.53485954911,48676.27875237439,0.0012639029322548028,0.004095045500505561,0.002462990329522142,-0.010010111223458039,,,,,,501965.4,582360.6,1223760.34,-35797190,-35688917.666666664,-490301.0,,50115.164464786816,48595.0,47074.835535213184,0.06256464511932569,53.00754579092396,52.78356484725848,0.008884707849900697,0.04546879899655065,19.54022988505746,81.25,74.76053639846744,6.505098138597776,30.868033045289184,25.423819038156015,-26.740740740740744,0,0,0,0,-90.69391878343595,-455.727587591716,365.03366880828,-0.18340529582090181,-0.9215926948265236,51.04124441703594,1.7594402716328839,-1.0208166533226537,,,,1.1215145591110254,,,-15.808006242180529,1404.8340721529564,2.840918245000923
2020-12-01,49550,49550,48800,48900,489309,23968608850,293490,49100.0,48725.0,48692.5,47903.846153846156,49612.0,,,,,,48809.60328592685,48885.056887514045,50750.7091415402,49149.206892547845,48877.11245676441,48793.35997946955,0.0016189502385821404,0.003289025221540559,0.003119920297834439,-0.00812542603953647,,,,,,513869.0,574561.1,1132450.0,-36286499,-35796859.333333336,-489309.0,,50015.47959167955,48692.5,47369.52040832045,0.05434017935737735,49.784342649829085,52.3280505855511,0.00940733772342428,0.04494616912302707,20.930232558139558,58.333333333333336,76.3888888888889,6.5785161209094385,29.624419078406138,25.473890990173675,-26.24434389140271,0,0,0,0,-75.45360158719268,-379.6727903908113,304.21918880361864,-0.15430184373659034,-0.776426974214338,51.59986664873867,0.4261436566206367,-1.43513666048537,,,,0.8368845304718375,,,-14.837777914307104,1358.0602098563165,2.777219243059952
