date,open,high,low,close,volume,value,symbol,sma5,sma12,sma20,sma26,sma50,sma60,sma120,sma160,sma200,sma240,ema12,ema26,ema50,vwma5,vwma10,vwma20,sma12_slope,sma20_slope,sma26_slope,sma50_slope,sma60_slope,sma120_slope,sma160_slope,sma200_slope,sma240_slope,volume_ma5,volume_ma20,volume_ma50,obv,obv_signal,obv_daily_diff,obv_diff_over_1y_avg,bb_upper,bb_middle,bb_lower,bb_width,rsi,rsi_signal,price_change_10d,total_volatility_10d,efficiency_ratio,stoch_fast_k,stoch_slow_k,adx,di_plus,di_minus,momentum_50,cdl_doji,cdl_hammer,cdl_inverted_hammer,cdl_engulfing,macd,macd_signal,macd_histogram,macd_pct,macd_signal_pct,mfi,close_sma20_disparity,close_sma50_disparity,close_sma60_disparity,close_sma120_disparity,close_sma200_disparity,sma5_sma20_disparity,sma20_sma60_disparity,sma50_sma200_disparity,volume_vma20_disparity,atr,atr_pct
2022-03-10,421000,430500,417500,417500,1076446,454801061000,373220,421500.0,427083.3333333333,443575.0,457596.1538461539,,,,,,,429746.8091939272,449726.23969813116,,422725.48965557024,422880.8575069799,458938.65023805754,-0.008150365934797104,-0.01405189620758483,,,,,,,,522384.2,954156.65,,8780562,8194069.0,1076446.0,,494957.1710323727,443575.0,392192.8289676273,0.23167297991263117,36.895950515074546,34.917193383990046,0.06320224719101125,0.27387640449438194,23.07692307692309,26.08695652173913,18.170652173913044,0.0,21.328281194494874,27.322325050081293,,0,0,0,0,-19979.43050420395,,,-4.785492336336275,,29.336477416716903,-5.878374570253053,,,,,-4.9766104942794325,,,12.816485636818653,26324.779360397177,6.305336373747828
2022-03-11,411500,412000,390500,391000,1811373,715532886694,373220,412300.0,421916.6666666667,437575.0,453211.53846153844,,,,,,,423785.76162563066,445376.14786863996,,409804.54436102876,415985.0256556771,445864.90705579385,-0.010159136118215369,-0.016283034953111678,,,,,,,,792550.0,941190.1,,6969189,7817955.666666667,-1811373.0,,483832.1886305253,437575.0,391317.8113694747,0.21142518942135777,30.53569129465278,33.643345306846975,0.1432584269662921,0.3426966292134831,41.803278688524586,0.78125,13.222735507246377,0.0,19.559117779303406,33.35087852094241,,0,0,0,0,-21590.3862430093,,,-5.52183791381312,,26.366098476312203,-10.643889618922476,,,,,-5.776152659544076,,,92.45559425242573,26373.009406083092,6.745015193371636
2022-03-14,385000,385500,361500,363500,1999479,731908020500,373220,399300.0,415541.6666666667,432025.0,449884.6153846154,,,,,,,414511.02906784136,439311.24802651844,,394632.4991829312,404760.7877615494,432898.2543069144,-0.013411279229711142,-0.01629986244841816,,,,,,,,1130259.8,925823.3,,4969710,6906487.0,-1999479.0,,485328.3535530364,432025.0,378721.6464469636,0.2467605048459529,25.603242494316888,31.011628101348066,0.148876404494382,0.348314606741573,42.74193548387096,2.185792349726776,9.684666290488634,14.185517792685292,17.819876928191892,39.12675298483414,,0,0,0,0,-24800.218958677084,,,-6.8226186956470665,,23.12500055482593,-15.861350616283776,,,,,-7.5747931253978384,,,115.96766899256043,26596.365877077158,7.316744395344473
2022-03-15,363000,370000,355000,359500,1064506,385445614500,373220,388400.0,408666.6666666667,425900.0,445365.3846153846,,,,,,,406047.793826635,433399.3037282578,,387845.53598928667,398938.2025705526,425497.50252940983,-0.017076186060886997,-0.016388502549837737,-0.011340537070717895,,,,,,,1269043.4,908495.85,,3905204,5281367.666666667,-1064506.0,,482853.13863168564,425900.0,368946.86136831436,0.267448408695401,24.97139876422736,27.036777517732343,0.1699438202247191,0.3497191011235955,48.59437751004016,4.838709677419355,2.6019173423820434,16.004522360668346,16.992466819200853,39.32207235312477,,0,0,0,0,-27351.509901622776,,,-7.608208595722608,,21.962892073566238,-15.590514205212491,,,,,-8.804883775534167,,,17.17235692380983,25768.054028714505,7.167747991297498
2022-03-16,367000,367500,360000,363500,625328,227521975500,373220,379000.0,404250.0,420925.0,439961.53846153844,,,,,,,399501.9793917681,428221.5775261646,,384221.52811691584,395011.2671601281,413966.1214494563,-0.016200519639309203,-0.015268225584594224,-0.012150389729481889,,,,,,,1315426.4,775492.15,,4530532,4468482.0,625328.0,,481324.7309596657,420925.0,360525.2690403343,0.2869857146031513,26.91378183423066,25.829474364258303,0.13623595505617975,0.33848314606741575,40.24896265560165,9.340659340659341,5.45505378926849,17.693598030938325,16.55107355401294,38.30064926637853,,0,0,0,0,-28719.59813439648,,,-7.900852306573998,,26.89337720144961,-13.642572904911798,,,,,-9.960206687652196,,,-19.363722766245928,24498.907312377756,6.739726908494569
2022-03-17,374000,381500,373000,376000,816118,307688803000,373220,370700.0,400583.3333333333,417150.0,433346.1538461539,,,,,,,395886.29025457305,424353.3125242265,,376857.56431047514,390275.31403793185,409746.114144515,-0.013260933806146607,-0.013187056737588652,-0.014661756683033248,,,,,,,1263360.8,775027.75,,5346650,4594128.666666667,816118.0,,478857.454979119,417150.0,355442.545020881,0.29585259488969917,32.771099122730746,28.21875990706292,0.1629213483146067,0.3117977528089888,52.25225225225223,24.41860465116279,12.865991223080497,18.44470470202359,20.17657454998413,36.032700275459284,,0,0,0,0,-28467.022269653447,,,-7.571016561078045,,32.47933831658804,-9.864557113748052,,,,,-11.135083303368098,,,5.301777904081506,24034.699647207915,6.392207352980829
2022-03-18,377500,384000,370500,382000,643915,242690475000,373220,368900.0,398083.3333333333,413475.0,427192.3076923077,,,,,,,393749.9379077156,421216.03011502454,,369726.03452943347,387155.7361957849,405463.15976215457,-0.009235020360674844,-0.010842059336823735,-0.01585783326621024,,,,,,,1029869.2,759140.05,,5990565,5289249.0,643915.0,,474358.0641475936,413475.0,352591.9358524064,0.2944945360546279,35.44543611979503,31.710105692252146,0.1544943820224719,0.3202247191011236,48.24561403508771,31.3953488372093,21.718204276343812,19.142160896602768,19.255635376506618,34.38802441000766,,0,1,0,0,-27466.092207308917,,,-7.190076494059926,,38.56010463199918,-7.612310296874059,,,,,-10.780579236955079,,,-15.178365309536767,23282.22110097878,6.094822277743136
2022-03-21,385000,397500,384000,386000,655247,256448327000,373220,373400.0,394083.3333333333,410050.0,422384.6153846154,,,,,,,392557.63976806705,418607.43529168935,,372842.2042896305,385864.4223061465,402483.1455052539,-0.008779504893494548,-0.00939119170984456,-0.01517869004915636,,,,,,,761022.8,756343.25,,6645812,5994342.333333333,655247.0,,468992.25988202356,410050.0,351107.74011797644,0.2874881594050655,37.23790240454943,35.15147921569174,0.11938202247191015,0.30758426966292135,38.81278538812787,36.04651162790697,30.62015503875969,19.021086009913315,22.879863548980442,32.550937812764985,,1,0,1,0,-26049.795523622306,,,-6.748651690057591,,43.43956633055914,-5.865138397756375,,,,,-8.937934398244119,,,-13.36645101281726,22726.34816519458,5.887654965076316
2022-03-22,388500,399000,388000,397500,413972,163222153000,373220,381000.0,390791.6666666667,407200.0,419423.07692307694,,,,,,,393318.0028806721,417043.921566379,,379555.47711581254,385092.67148901534,400893.3885809182,-0.008211041229909122,-0.008343815513626835,-0.011675536203838101,,,,,,,630916.0,756105.45,,7059784,6565387.0,413972.0,,462680.08651759656,407200.0,351719.91348240344,0.27249551334772376,42.2064130667561,38.296583863700185,0.0463483146067416,0.2991573033707865,15.492957746478883,49.41860465116279,38.95348837209303,18.825235635307752,22.35780450039084,31.052577062527032,,0,1,0,0,-23725.918685706914,-25046.856300758383,1320.937615051469,-5.968784575020607,-6.30109592471909,49.3214989909964,-2.3821218074656203,,,,,-6.434184675834976,,,-45.24943577645155,22031.609010537824,5.542543147305113
2022-03-23,403000,407500,398000,407000,523438,211178472000,373220,389700.0,389000.0,404900.0,416538.46153846156,,,,,,,395422.92551441485,416299.9273762769,,387030.24523726065,385111.9020683871,399930.36754010746,-0.007439257439257423,-0.0070229320229320226,-0.008725508725508703,,,,,,,610538.0,765901.9,,7583222,7096272.666666667,523438.0,,456255.2334236736,404900.0,353544.7665763264,0.2536687252342485,46.00884822414118,41.81772123181557,0.0098314606741573,0.3160112359550562,3.11111111111111,60.46511627906977,48.64341085271318,18.168176566481314,24.658761147687102,29.91196197013062,,0,1,0,0,-20877.001861862023,-24212.885412979114,3335.883551117091,-5.129484486943986,-5.949111895080864,47.349389156716875,0.5186465794023265,,,,,-3.7540133366263273,,,-31.6573049368333,21172.208366927982,5.2020167977710035
2022-03-24,405000,410000,398000,408000,320746,129636238000,373220,396100.0,388500.0,403300.0,414423.07692307694,,,,,,,397357.8600506587,415685.1179409971,,392580.0148176071,381388.41318611574,398466.41269281355,-0.00456154684095859,-0.0055147058823529415,-0.00650452488687781,,,,,,,511463.6,754080.25,,7903968,7515658.0,320746.0,,452112.29353349423,403300.0,354487.70646650577,0.24206443606989453,46.408552443878584,44.87460457825862,0.026685393258426948,0.29915730337078655,8.920187793427223,65.03067484662577,58.30479859228611,17.418672434567554,24.485402165221444,28.556425402106417,,0,1,0,0,-18327.257890338427,-23035.75990845098,4708.502018112551,-4.491974973122163,-5.646019585404652,46.48017298807533,1.1653855690552994,,,,,-1.7852715100421523,,,-57.465269777321446,20517.050626433127,5.028688879027727
2022-03-25,418500,444000,417500,439000,1528600,663877825000,373220,407500.0,390875.0,403150.0,413942.3076923077,,,,,,,403764.34311978816,417412.146241664,,413324.32670744334,387193.0763725231,400742.73742509005,6.32751202227137e-05,-0.0030751708428246012,-0.00416155598387946,,,,,,,688400.6,811432.25,,9432568,8306586.0,1528600.0,,451501.9389476782,403150.0,354798.0610523218,0.23987071287450426,57.02890509506509,49.815435254361624,0.1348314606741573,0.3117977528089888,43.243243243243235,94.38202247191012,73.29260453253522,17.21666483677401,33.42001976950264,24.9094237737154,,0,1,0,0,-13647.803121875855,-21158.168551135954,7510.365429260099,-3.108838979926163,-4.819628371557165,55.13549340943859,8.892471784695521,,,,,1.0790028525362816,,,88.38294879208955,21622.975581687904,4.925506966215924
