date,open,high,low,close,volume,value,symbol,sma5,sma12,sma20,sma26,sma50,sma60,sma120,sma160,sma200,sma240,ema12,ema26,ema50,vwma5,vwma10,vwma20,sma12_slope,sma20_slope,sma26_slope,sma50_slope,sma60_slope,sma120_slope,sma160_slope,sma200_slope,sma240_slope,volume_ma5,volume_ma20,volume_ma50,obv,obv_signal,obv_daily_diff,obv_diff_over_1y_avg,bb_upper,bb_middle,bb_lower,bb_width,rsi,rsi_signal,price_change_10d,total_volatility_10d,efficiency_ratio,stoch_fast_k,stoch_slow_k,adx,di_plus,di_minus,momentum_50,cdl_doji,cdl_hammer,cdl_inverted_hammer,cdl_engulfing,macd,macd_signal,macd_histogram,macd_pct,macd_signal_pct,mfi,close_sma20_disparity,close_sma50_disparity,close_sma60_disparity,close_sma120_disparity,close_sma200_disparity,sma5_sma20_disparity,sma20_sma60_disparity,sma50_sma200_disparity,volume_vma20_disparity,atr,atr_pct
2021-10-29,113500,119000,113000,117000,693739,81021275500,329180,111400.0,105750.0,106325.0,105415.38461538461,,,,,,,108117.35077328149,107128.25099267843,,111527.0150139405,107863.97643378588,108763.87539269846,0.008309591642924991,0.005413105413105413,,,,,,,,588022.4,550268.45,,21277819,21005215.666666668,693739.0,,116961.14121756572,106325.0,95688.85878243428,0.20006849221849457,64.90709212855529,62.02600961989987,0.032258064516129024,0.06451612903225806,49.999999999999986,89.58333333333333,79.55074283667098,0.0,29.970533302864453,9.989738187523495,,0,0,0,0,989.0997806030646,,,0.8453844278658671,,65.65702484716778,10.039971784622615,,,,,4.7731013402304345,,,26.07282863482361,7165.468377780801,6.124331946821198
2021-11-01,116500,119000,113500,118500,385442,45179495000,329180,113900.0,107125.0,106475.0,105684.61538461539,,,,,,,109714.68142354587,107970.60277099855,,113631.57731101301,109593.05457881093,108375.56692494529,0.009962494139709344,0.0034458509142053445,,,,,,,,561796.2,484321.9,,21663261,21175053.333333332,385442.0,,117693.17721379014,106475.0,95256.82278620986,0.21071945928697144,66.42990168742094,63.50399755718605,0.0456989247311828,0.05913978494623657,77.27272727272727,97.39583333333333,84.67071123321124,0.0,28.024990174584214,9.341252346859543,,0,1,0,0,1744.0786525473231,,,1.4717963312635638,,71.5244455613543,11.29373092275181,,,,,6.973467950223067,,,-20.416152975944314,7046.506350796459,5.946418861431611
2021-11-02,118500,119000,113500,116000,368462,42585028500,329180,115400.0,108041.66666666667,106600.0,106334.61538461539,,,,,,,110681.65351223112,108565.37293610978,,114844.45864452791,110762.1697911944,107935.14395728789,0.010177203065134114,0.0021551724137931034,,,,,,,,557743.2,442569.35,,21294799,21411959.666666668,-368462.0,,118178.42821802685,106600.0,95021.57178197315,0.21723129864965945,61.6298000859197,64.3222646339653,0.03897849462365591,0.06586021505376347,59.18367346938772,84.21052631578948,90.39656432748536,29.16167515173601,26.193815240656125,8.730887560199278,,0,0,0,0,2116.2805761213385,,,1.824379807001154,,69.5391454218627,8.818011257035652,,,,,8.25515947467168,,,-16.744799430868852,6936.041611453855,5.979346216770565
2021-11-03,116000,117500,112500,116500,281713,32598925000,329180,116000.0,109291.66666666667,107200.0,107000.0,,,,,,,111576.78374111863,109153.12308899054,,115655.51331057586,111666.27693010455,108252.48101730195,0.01013352408202195,0.002503576537911302,0.004533949598327296,,,,,,,459804.8,421328.85,,21576512,21511524.0,281713.0,,119502.03235242049,107200.0,94897.96764757951,0.2295155289630688,62.21781530410011,63.42583902581358,0.04301075268817204,0.06451612903225809,66.66666666666663,86.84210526315789,89.48282163742691,30.271613437718976,24.618941504223383,9.4084302950508,,0,1,0,0,2423.660652128092,,,2.0803954095520103,,64.6825797808967,8.675373134328357,,,,,8.208955223880587,,,-33.13702586471351,6797.752924921437,5.83498105143471
2021-11-04,117000,117000,112000,112500,292430,33302417000,329180,116100.0,110208.33333333333,107475.0,107596.15384615384,,,,,,,111718.81701171577,109401.03989721346,,115952.34106544082,112383.97105707525,108483.9181415002,0.009135802469135788,0.002962962962962963,0.00566381766381764,,,,,,,404357.2,396078.6,,21284082,21385131.0,-292430.0,,119990.88990044258,107475.0,94959.11009955742,0.23290793022456527,54.96132870142635,59.60298136381539,0.03225806451612903,0.07526881720430109,42.85714285714285,65.78947368421052,78.94736842105264,31.109269274416437,23.121830906032027,9.444404436128169,,0,0,0,1,2317.7771145023144,,,2.060246324002057,,59.513841855732274,4.675505931612012,,,,,8.025122121423589,,,-26.168694799466564,6669.342001712763,5.928304001522456
2021-11-05,112000,114500,108500,113500,330870,36816222000,329180,115400.0,111291.66666666667,107675.0,108115.38461538461,,,,,,,111992.84516375948,109704.66657149393,,115037.96422605832,112793.45045805685,108578.64429179892,0.009544787077826725,0.00315712187958884,0.005229865582288457,,,,,,,331783.4,388918.5,,21614952,21491848.666666668,330870.0,,120439.30569988044,107675.0,94910.69430011956,0.2370894952380857,56.332509022295994,57.83721767594082,0.033602150537634407,0.07661290322580647,43.85964912280701,71.05263157894737,74.56140350877193,30.635510015005195,21.43715060804924,13.006501903120537,,0,1,0,0,2288.1785922655545,,,2.0160163808507088,,62.50690345271409,5.409798003250521,,,,,7.174367309031804,,,-14.925620663455197,6621.5318587332795,5.833948774214344
2021-11-08,114000,114000,110000,112000,176789,19750939500,329180,114100.0,112250.0,108050.0,108288.46153846153,,,,,,,111993.94590779649,109874.69126990178,,114146.17511018683,113806.79678362401,108813.48102103962,0.008804563492063478,0.002529761904761905,0.0038347069597069396,,,,,,,290052.8,376562.6,,21438163,21445732.333333332,-176789.0,,120859.76190254919,108050.0,95240.23809745081,0.23710804076907335,53.69196018762756,54.99526597044997,0.016129032258064516,0.06720430107526884,23.99999999999999,63.1578947368421,66.66666666666666,30.195590702694755,20.371507294668564,12.359947142324613,,0,0,0,0,2119.254637894701,,,1.8921916409774115,,64.00021721833626,3.6557149467838945,,,,,5.5992596020360885,,,-53.0518962849736,6434.2795831094745,5.744892484919173
2021-11-09,113500,115500,108500,109500,335982,37579948500,329180,112800.0,112958.33333333333,108475.0,108057.69230769231,,,,,,,111610.26192198164,109846.93636102017,,112915.00339026724,114194.1434684417,109161.91567329252,0.00837138508371385,0.0030441400304414,0.0014049877063575897,,,,,,,283556.8,378721.85,,21102181,21385098.666666668,-335982.0,,120878.52772399854,108475.0,96071.47227600146,0.22868914909423452,49.52523297430112,53.18323406140822,0.0026881720430107503,0.06720430107526884,3.999999999999995,50.0,61.40350877192983,29.78709419840649,18.626494316157192,11.30120034145752,,0,0,0,0,1763.3255609614716,,,1.610342978047006,,62.90471200804378,0.9449181839133347,,,,,3.9870938004148426,,,-11.28528760619436,6474.688184315941,5.912957245950631
2021-11-10,109000,111500,106000,111000,255794,27846597500,329180,111700.0,113375.0,108925.0,107961.53846153847,,,,,,,111516.375472446,109932.34848242608,,111764.1988746514,114188.06620843921,109425.55820873831,0.006256256256256242,0.0037537537537537537,-0.000462000462000425,,,,,,,278373.0,378874.1,,21357975,21299439.666666668,255794.0,,121005.04552971554,108925.0,96844.95447028446,0.22180482955640196,51.93539965812448,51.71753094001772,0.006720430107526883,0.05779569892473121,11.627906976744184,57.89473684210526,57.01754385964912,28.526052552670173,17.36766657948598,13.609373709924697,,0,1,0,0,1584.02699001992,1803.2703133778218,-219.24332335790177,1.4270513423602884,1.6245678498899296,60.067324182117474,1.9049804911636548,,,,,2.547624512279101,,,-32.485751863217885,6405.067599721945,5.770331170920671
2021-11-11,110000,112000,109500,112000,164295,18174355000,329180,111600.0,113666.66666666667,109425.0,108250.0,,,,,,,111590.77924591585,110085.50785409822,,111207.71248605319,114127.38283220453,109720.80097585004,0.004216269841269856,0.004092261904761905,-0.00011446886446884448,,,,,,,252746.0,374675.05,,21522270,21327475.333333332,164295.0,,121139.41419790169,109425.0,97710.58580209831,0.21410855285175573,53.52853454504905,51.66305572582488,0.0,0.056451612903225826,0.0,63.1578947368421,57.017543859649116,27.48633820279738,17.451961831061087,13.1735605368223,,0,1,0,0,1505.2713918176305,1743.6705290657837,-238.39913724815324,1.3439923141228844,1.5568486866658784,62.88736990168232,2.3532099611606183,,,,,1.9876627827279059,,,-56.15000251551311,6126.134199741806,5.469762678340898
