date,open,high,low,close,volume,value,sma5,sma12,sma20,sma26,sma50,sma60,sma120,sma160,sma200,sma240,ema12,ema26,ema50,vwma5,vwma10,vwma20,sma12_slope,sma20_slope,sma26_slope,sma50_slope,sma60_slope,sma120_slope,sma160_slope,sma200_slope,sma240_slope,volume_ma5,volume_ma20,volume_ma50,obv,obv_signal,obv_daily_diff,obv_diff_over_1y_avg,bb_upper,bb_middle,bb_lower,bb_width,rsi,rsi_signal,price_change_10d,total_volatility_10d,efficiency_ratio,stoch_fast_k,stoch_slow_k,adx,di_plus,di_minus,momentum_50,cdl_doji,cdl_hammer,cdl_inverted_hammer,cdl_engulfing,macd,macd_signal,macd_histogram,macd_pct,macd_signal_pct,mfi,close_sma20_disparity,close_sma50_disparity,close_sma60_disparity,close_sma120_disparity,close_sma200_disparity,sma5_sma20_disparity,sma20_sma60_disparity,sma50_sma200_disparity,volume_vma20_disparity,atr,atr_pct
2004-02-25,48500,49150,47200,47750,696333,33461242750,48610,48370.83333,48200,49334.61538,,,,,,,48593.8166,49302.31825,,48680.84621,48565.91284,47971.13128,0.002646888,-0.004677138,-0.003221909,,,,,,,782802.8,1465331.3,,2490475,3209043.333,-696333,,51090.50169,48200,45309.49831,0.119937829,42.5777711,46.16607054,0.000958222,0.031621311,3.03030303,44.44444444,65.64814815,14.77822127,22.69816651,24.54218419,,0,0,0,0,-708.5016581,-947.5219942,239.0203361,-1.483773106,-1.984339255,60.32433299,-0.933609959,,,,,0.850622407,,,-52.47948365,1629.989866,3.413591342
2004-02-26,47850,48650,47700,48400,715698,34476175700,48530,48445.83333,48060,49180.76923,,,,,,,48563.99866,49235.47987,,48486.38453,48655.10323,47828.64128,0.00094697,-0.004201102,-0.003522992,,,,,,,721922.4,1441225.4,,3206173,2961152,715698,,50606.48778,48060,45513.51222,0.105971193,45.82730169,44.8469967,0.002874665,0.033537754,8.571428571,45.45454545,53.02188552,14.00145404,21.71919991,23.48368554,,0,0,0,0,-671.4812068,-892.3138367,220.8326299,-1.387357865,-1.84362363,55.86688439,0.707449022,,,,,0.977944236,,,-50.34100842,1581.419161,3.267394961
2004-02-27,48500,50000,48150,50000,1173431,57879864500,48860,48654.16667,48075,49046.15385,,,,,,,48784.92194,49292.11099,,48797.50502,48939.62131,47779.17993,0.00125,-0.002683333,-0.003038462,,,,,,,814760.6,1437184.55,,4379604,3358750.667,1173431,,50663.14605,48075,45486.85395,0.107671183,52.89388072,47.09965117,0.012073591,0.036604063,32.98429319,87.01298701,58.97065897,13.66814981,25.97057943,21.53576925,,0,1,0,0,-507.1890446,-815.2888783,308.0998337,-1.014378089,-1.630577757,53.16935304,4.004160166,,,,,1.632865315,,,-18.35210029,1600.603507,3.201207014
2004-03-02,50300,50400,49550,50100,1788341,89451373600,48980,48858.33333,48115,48915.38462,,,,,,,48987.24164,49351.95462,,49188.64611,49232.32105,47829.0629,0.003243513,-0.000565536,-0.002789293,,,,,,,1027368.4,1463728.95,,6167945,4584574,1788341,,50800.53533,48115,45429.46467,0.111629859,53.30387172,50.67501804,0.006899195,0.031429667,21.95121951,89.61038961,74.02597403,13.61165785,26.80197517,20.68673001,,0,0,0,0,-364.7129739,-725.1736974,360.4607235,-0.727970008,-1.44745249,62.68581094,4.125532578,,,,,1.797776161,,,22.17706017,1546.988971,3.087802337
2004-03-03,50200,51200,49400,49450,1097585,55042792300,49140,49075,48277.5,48759.61538,,,,,,,49058.43524,49359.21724,,49397.32963,49270.93191,47981.75949,0.004241097,0.001466127,-0.00283892,,,,,,,1094277.6,1391779.7,,5070360,5205969.667,-1097585,,50871.62317,48277.5,45683.37683,0.107467171,50.24283077,52.14686107,0.00134151,0.028171713,4.761904762,61.53846154,79.38727939,14.04220261,28.257349,18.98022707,,0,0,0,0,-300.7820015,-640.2953582,339.5133567,-0.608254806,-1.294833889,69.51877854,2.428667599,,,,,1.786546528,,,-21.13802206,1565.061187,3.164936677
2004-03-04,49650,50500,49300,49900,918178,45862886700,49570,49208.33333,48482.5,48659.61538,,,,,,,49187.90674,49399.27522,,49645.22683,49252.336,48144.54141,0.003701848,0.002722111,-0.002582087,,,,,,,1138646.6,1367441.15,,5988538,5742281,918178,,50903.30049,48482.5,46061.69951,0.099862857,52.28570999,51.9441375,0.000383289,0.029896512,1.282051282,71.42857143,74.19247419,14.35363095,26.67736892,18.38491716,,0,0,0,0,-211.3684818,-554.5099829,343.1415011,-0.423584132,-1.111242451,62.64935554,2.923735368,,,,,2.243077399,,,-32.85429505,1538.985388,3.084139054
2004-03-05,50100,51000,49900,50800,1222934,61965557200,50050,49291.66667,48737.5,48563.46154,,,,,,,49435.92109,49503.03261,,49988.01076,49435.48851,48565.29025,0.002843395,0.004084646,-0.002309207,,,,,,,1240093.8,1285481.95,,7211472,6090123.333,1222934,,51001.53953,48737.5,46473.46047,0.092907496,56.16229666,52.89694581,0.007665772,0.029513223,25.97402597,90,74.32234432,14.95021135,27.65959852,17.42320656,,0,1,0,0,-67.11152497,-457.0302914,389.9187664,-0.132109301,-0.899665928,71.51037097,4.231854322,,,,,2.692998205,,,-4.865719818,1507.629289,2.967774191
2004-03-08,51100,51400,50300,50900,700119,35477237100,50230,49383.33333,48945,48551.92308,,,,,,,49661.164,49606.51168,,50219.31417,49628.33427,48877.08938,0.00201921,0.004371316,-0.001360133,,,,,,,1145431.4,1184973.1,,7911591,7037200.333,700119,,51203.0744,48945,46686.9256,0.09226987,56.58437134,55.01079267,0.00977386,0.028171713,34.69387755,88.0952381,83.17460317,15.74414194,28.12377923,16.49403821,,0,0,0,0,54.65231899,-354.6937693,409.3460883,0.107371943,-0.69684434,70.12180963,3.994279293,,,,,2.625395852,,,-40.91688664,1478.512911,2.904740493
2004-03-09,50100,50500,49600,49600,571196,28540200100,50130,49450,48980,48548.07692,,,,,,,49651.75415,49606.02933,,50259.22801,49689.15511,48940.35551,0.001624104,0.003343414,-0.000749586,,,,,,,902002.4,1105526.05,,7340395,7487819.333,-571196,,51255.82952,48980,46704.17048,0.092928931,49.86313561,54.20326787,0.000383289,0.028746646,1.333333333,57.14285714,78.41269841,15.79961598,26.33624054,18.86812711,,0,0,0,0,45.72481988,-274.6100515,320.3348713,0.092187137,-0.553649297,62.61138352,1.265822785,,,,,2.347897101,,,-48.33265123,1465.761989,2.9551653
2004-03-10,49950,51400,49850,50700,1756397,89240743900,50380,49645.83333,49140,48601.92308,,,,,,,49813.02274,49687.0642,,50443.52185,49905.55103,49138.22669,0.002328512,0.002646285,0.00025287,,,,,,,1033764.8,1127449.3,,9096792,8116259.333,1756397,,51427.0505,49140,46852.9495,0.093083049,54.75991014,53.7358057,0.007857417,0.029704868,26.4516129,83.33333333,76.19047619,16.41689789,28.38482711,17.23470145,,0,0,0,0,125.9585477,-194.4963316,320.4548793,0.24843895,-0.383621956,63.78808051,3.174603175,,,,,2.523402523,,,55.78500958,1489.636132,2.938138328
2004-03-11,50000,51600,49850,50100,1897322,95458678760,50420,49695.83333,49270,48751.92308,,,,,,,49857.17309,49717.65203,,50547.26817,50113.56795,49369.43393,0.002079175,0.002162342,0.001330672,,,,,,,1229593.6,1140361.8,,7199470,7878885.667,-1897322,,51463.03443,49270,47076.96557,0.089021085,51.78871405,52.13725327,0.009007282,0.028555002,31.54362416,65.90909091,68.7950938,17.10991824,26.97563804,15.8023715,,1,0,1,0,139.5210576,-127.6928538,267.2139113,0.278485145,-0.254875956,59.48599976,1.684595088,,,,,2.334077532,,,66.37895096,1508.233552,3.010446211
2004-03-12,50000,50600,46500,48850,2455455,1.20343E+11,50030,49712.5,49330,48869.23077,,,,,,,49702.22338,49653.38151,,49912.84142,49947.16044,49382.74842,0.001791198,0.002388263,0.002191428,,,,,,,1476097.8,1205764.5,,4744015,7013425.667,-2455455,,51404.94578,49330,47255.05422,0.084125108,46.16844299,50.90568906,0.001724799,0.030854734,5.590062112,46.07843137,65.10695187,16.59831588,22.29969935,27.22628979,,0,0,0,0,48.84187232,-92.38590856,141.2277809,0.099983362,-0.189121614,52.84805406,-0.973038719,,,,,1.419014798,,,103.6429999,1693.359726,3.466447751
2004-03-15,49400,49700,48550,49350,920654,45321594400,49720,49845.83333,49455,49009.61538,,,,,,,49648.03517,49630.90881,,49738.64496,49945.18987,49505.0803,0.001350895,0.00212766,0.002753747,,,,,,,1520204.8,1185090.35,,5664669,5869384.667,920654,,51190.77072,49455,47719.22928,0.070195965,48.57259233,48.84324979,0.002491376,0.026638559,9.352517986,55.88235294,55.95662507,16.12325655,21.19019089,25.87166172,,1,0,0,0,17.12636397,-70.48345406,87.60981803,0.034703878,-0.142823615,53.44093167,-0.212314225,,,,,0.535840663,,,-22.3136025,1654.548317,3.352681494
2004-03-16,49150,49850,48750,49250,1330495,65519093730,49650,49916.66667,49502.5,49105.76923,,,,,,,49586.79899,49602.69334,,49655.16072,49866.83747,49578.20331,0.001494642,0.001573604,0.002394898,,,,,,,1672064.6,1180522.95,,4334174,4914286,-1330495,,51159.44749,49502.5,47845.55251,0.066943993,48.10981417,47.61694983,0.003257953,0.026638559,12.23021583,53.92156863,51.96078431,15.56720995,20.82191665,24.61033204,,1,0,0,0,-15.894349,-59.56563304,43.67128405,-0.03227279,-0.120945448,59.73085239,-0.510075249,,,,,0.297964749,,,12.70386569,1614.937723,3.279061367
2004-03-17,50000,52200,49950,52000,1783066,91775740300,49910,50083.33333,49612.5,49225,50154,,,,,,49958.06068,49780.27161,50231.20017,49814.23004,50054.1786,49720.24476,0.002377137,0.001810897,0.002280572,,,,,,,1677398.4,1181531.75,1378217.2,6117240,5372027.667,1783066,,51594.13443,49612.5,47630.86557,0.079884482,59.52915891,52.07052181,0.00977386,0.03468762,28.17679558,96.49122807,68.76504988,15.39189493,28.08419486,21.57277577,,0,1,0,0,177.7890736,-12.09469172,189.8837653,0.341902065,-0.023259023,66.34049561,4.812295288,3.680663556,,,,0.599647266,,,50.91139108,1710.299315,3.289037143
2004-03-18,52200,53000,51300,51700,1484996,77332929200,50230,50216.66667,49707.5,49386.53846,50122,,,,,,50226.05135,49922.47371,50288.80016,50054.12863,50268.80573,49857.2792,0.002390931,0.001627982,0.002430194,,,,,,,1594933.2,1186494.05,1379782.48,4632244,5027886,-1484996,,51888.1593,49707.5,47526.8407,0.087739649,58.02887533,55.22261614,0.006899195,0.034112687,20.2247191,80,76.80426557,15.64912549,29.4342083,20.03790847,-3.001876173,0,0,0,0,303.5776346,51.03977355,252.5378611,0.587190783,0.098722966,67.93142923,4.008449429,3.148318104,,,,1.051149223,,,25.15831832,1709.563649,3.306699515
2004-03-19,51700,53300,51300,52900,1583101,83278392450,51040,50504.16667,49912.5,49594.23077,50110,,,,,,50637.42806,50143.03122,50391.20016,51084.75585,50487.54392,50062.6973,0.003701953,0.002583491,0.003077892,,,,,,,1420462.4,1214644.1,1391823.92,6215345,5654943,1583101,,52454.32513,49912.5,47370.67487,0.101851245,62.13921659,59.89908361,0.008049061,0.035262553,22.82608696,94.11764706,90.20295838,16.04192,28.2406595,18.38099586,-1.121495327,0,1,0,0,494.3968476,139.7111884,354.6856592,0.934587614,0.264104326,68.80075734,5.985474581,5.567750948,,,,2.258953168,,,30.33455644,1730.309103,3.270905676
2004-03-22,52700,52700,51100,51800,887742,46017881920,51530,50662.5,50085,49753.84615,50064,,,,,,50816.28529,50265.76964,50446.44721,51428.3979,50552.90496,50182.60795,0.003726941,0.003040541,0.003403128,-0.000579151,,,,,,1413880,1223569.2,1382643.7,5327603,5391730.667,-887742,,52647.44024,50085,47522.55976,0.10232366,56.66136308,58.94315167,0.003449598,0.039095439,8.823529412,77.94117647,84.01960784,16.24447067,26.14525761,17.84158458,-4.251386322,0,0,0,0,550.5156401,221.8720787,328.6435614,1.062771506,0.428324476,62.0671858,3.424178896,3.467561521,,,,2.885095338,,,-27.44652284,1735.287024,3.34997495
2004-03-23,50900,52700,50800,52500,1413921,73559193550,52180,50804.16667,50235,49971.15385,50074,,,,,,51075.31832,50431.26819,50526.97869,51940.39105,50708.83814,50317.87105,0.003730159,0.003349206,0.003711844,-0.000304762,,,,,,1430565.2,1258000.15,1385055.84,6741524,6094824,1413921,,52987.10828,50235,47482.89172,0.109569355,59.13044011,59.31033993,0.01111537,0.036795707,30.20833333,88.23529412,86.76470588,16.18302414,24.11157206,17.68196297,0.961538462,0,1,0,0,644.0501283,306.3076886,337.7424397,1.226762149,0.583443216,64.97713222,4.5088086,4.844829652,,,,3.871802528,,,12.39434272,1747.052237,3.327718546
2004-03-24,52300,52600,51500,51500,774499,40223540500,52080,50854.16667,50377.5,50094.23077,50070,,,,,,51140.65396,50510.43351,50565.13639,52092.75624,50777.66086,50409.01191,0.002265372,0.003009709,0.003236246,-0.0002589,,,,,,1228851.8,1258573.15,1364272.32,5967025,6012050.667,-774499,,53081.28901,50377.5,47673.71099,0.107341135,54.3653792,56.7190608,0.003066309,0.036412419,8.421052632,73.52941176,79.90196078,16.12596666,22.99632011,16.8641049,-0.386847195,0,0,0,0,630.2204524,371.0902414,259.130211,1.223729034,0.720563575,65.36220233,2.228177262,2.856001598,,,,3.379484889,,,-38.46213865,1700.83422,3.302590718
2004-03-25,51100,51700,50300,50800,715265,36457445000,51900,50954.16667,50530,50132.69231,50062,,,,,,51088.24566,50531.88288,50574.34673,51964.08411,50823.09709,50489.57008,0.001913823,0.002919948,0.002485867,-1.31E-05,,,,,,1074905.6,1259519.75,1330055.86,5251760,5986769.667,-715265,,52953.30353,50530,48106.69647,0.095915438,51.25187249,54.91589727,0.00268302,0.036795707,7.291666667,63.23529412,75,15.08421715,21.62534211,20.96876523,-0.78125,0,0,0,0,556.362781,408.1447493,148.2180317,1.095202325,0.803434546,60.48476731,0.534336038,1.474172027,,,,2.711260637,,,-43.21129145,1679.346061,3.305799333
2004-03-26,51700,52000,51400,51800,995412,51506729600,51680,51045.83333,50700,50209.61538,50060,,,,,,51197.74633,50625.81748,50622.41156,51738.86219,51348.11374,50601.10917,0.001555127,0.002992278,0.001534502,-9.01E-05,,,,,,957367.8,1273505.45,1316538.88,6247172,5821985.667,995412,,52974.20316,50700,48425.79684,0.089712156,55.1991719,53.60547453,0.011307014,0.035837486,31.55080214,77.94117647,71.56862745,14.3369276,21.80136714,19.87501658,-0.192678227,0,0,0,0,571.9288471,440.9015689,131.0272783,1.104109743,0.85116133,61.15015627,2.169625247,3.475829005,,,,1.932938856,,,-21.83684805,1645.107057,3.175882349
2004-03-29,51700,52500,51600,51900,748460,38964487000,51700,51195.83333,50795,50328.84615,50054,,,,,,51305.78535,50720.20137,50672.51307,51756.50453,51558.54212,50699.97026,0.002194391,0.002681439,0.001506843,-0.000102762,,,,,,929511.4,1252256.9,1306663.26,6995632,6164854.667,748460,,53102.79115,50795,48487.20885,0.090866863,55.58646712,54.01250384,0.00977386,0.034304331,28.49162011,79.41176471,73.52941176,14.00527367,23.16593906,19.07153438,-0.574712644,0,0,0,0,585.5839833,469.8380517,115.7459316,1.128292839,0.90527563,64.56325741,2.175410966,3.688016942,,,,1.781671424,,,-40.23111392,1591.885124,3.067216039
2004-03-30,52500,52500,50900,51400,736343,37968249200,51480,51408.33333,50860,50446.15385,50010,,,,,,51320.27991,50770.55682,50701.04197,51640.75471,51833.44411,50778.52232,0.002945309,0.002140078,0.002032825,-0.000337224,,,,,,793995.8,1199657,1289113.34,6259289,6500697.667,-736343,,53159.04328,50860,48560.95672,0.090406735,53.11405839,54.63323247,0.008240705,0.035837486,22.99465241,72.05882353,76.47058824,13.11577824,21.50174267,20.84438776,-4.104477612,0,0,0,1,549.7230902,485.8150594,63.90803078,1.069500176,0.945165485,58.35346957,1.061738105,2.779444111,,,,1.219032639,,,-38.62053904,1592.464758,3.098180463
2004-03-31,51900,52400,50900,52400,961374,49865579600,51660,51662.5,51007.5,50557.69231,50016,50440,,,,,51486.3907,50891.25632,50767.66777,51658.61992,51917.56728,50858.7657,0.003922816,0.001956107,0.00221423,-0.000279898,,,,,,831370.8,1192846.45,1284183.98,7220663,6825194.667,961374,,53304.29668,51007.5,48710.70332,0.090057214,57.2130515,55.30452567,0.001533154,0.029129935,5.263157895,86.76470588,79.41176471,12.2898182,20.04770616,19.43480429,0.575815739,0,1,0,0,595.1343781,507.6789232,87.4554549,1.13575263,0.968852907,67.30695742,2.729990688,4.766474728,3.885804917,,,1.279223644,1.125099128,,-19.40505,1585.860133,3.026450635
2004-04-01,52000,52300,51500,52000,897302,46601228800,51900,51891.66667,51112.5,50686.53846,50008,50418.33333,,,,,51565.40751,50973.38548,50815.99453,51834.99518,51906.42132,50936.14971,0.00446047,0.002035256,0.002292899,-0.000294872,,,,,,867778.2,1191802.65,1286468.06,6323361,6601104.333,-897302,,53389.09285,51112.5,48835.90715,0.089081647,55.13661193,55.15457394,0.001149866,0.029513223,3.896103896,72.63157895,77.15170279,11.5228553,19.20838451,18.62114253,-0.763358779,1,0,0,0,592.0220323,524.547545,67.47448734,1.138503908,1.008745279,79.50735153,1.73636586,3.983362662,3.137086377,,,1.540719002,1.37681399,,-24.71052149,1536.870123,2.955519468
2004-04-02,52300,52400,51500,51900,827968,43088204200,51920,51883.33333,51167.5,50846.15385,49976,50391.66667,,,,,51616.88328,51042.02359,50858.50455,51878.77286,51804.01192,50990.64759,0.003050739,0.001974952,0.002569043,-0.000218369,,,,,,834289.4,1172054.35,1279674.88,5495393,6346472.333,-827968,,53464.29668,51167.5,48870.70332,0.089775607,54.60307319,55.65091221,0.003832886,0.025297049,15.15151515,69.23076923,76.20901802,10.90258042,18.8590553,17.81779691,-2.990654206,0,0,0,0,574.859687,534.6099734,40.24971362,1.107629455,1.03007702,78.25059688,1.431572776,3.849847927,2.993219778,,,1.470660087,1.539606416,,-29.35754217,1491.3794,2.873563391
2004-04-06,52700,53400,52400,53300,1347684,71474310200,52200,52016.66667,51287.5,51034.61538,49972,50378.33333,,,,,51875.82431,51209.2811,50954.24947,52185.90974,51974.0137,51108.53282,0.002214926,0.001751094,0.002982633,-0.000275172,-0.000385658,,,,,954134.2,1204432.6,1286717.66,6843077,6220610.333,1347684,,53759.9229,51287.5,48815.0771,0.096414249,60.38297506,56.70755339,0.005749329,0.026446915,21.73913043,97.10144928,79.65459915,11.18289901,22.29492004,16.5372573,-0.373831776,0,1,0,0,666.5432092,560.9966206,105.5465886,1.250550111,1.052526493,78.42298364,3.923958079,6.659729448,5.799450822,,,1.779185961,1.804677937,,11.89368338,1491.995157,2.799240445
2004-04-07,53500,55300,53300,54900,1827068,99902781200,52900,52183.33333,51552.5,51223.07692,50000,50426.66667,,,,,52341.08211,51482.66769,51108.98478,52980.84508,52439.70707,51380.25819,0.001770897,0.002671524,0.003257671,-4.86E-05,5.06E-05,,,,,1172279.2,1267226.2,1299850.72,8670145,7002871.667,1827068,,54358.29311,51552.5,48746.70689,0.108851874,65.7499744,60.24534088,0.009198927,0.029896512,30.76923077,92,86.1107395,12.66951478,29.09594788,14.99031797,2.61682243,0,1,0,0,858.4144222,620.4801809,237.9342413,1.563596397,1.130200694,78.65110637,6.493380534,9.8,8.870967742,,,2.61384026,2.232615019,,44.17852156,1528.281217,2.783754494
2004-04-08,55800,55800,54300,55500,1266817,70036836500,53520,52491.66667,51792.5,51430.76923,50060,50490,,,,,52827.06948,51780.24786,51281.18146,53605.21025,52821.41207,51626.54872,0.003653654,0.003753754,0.003511204,0.000504505,0.000590591,,,,,1233367.8,1242747.2,1306189,9936962,8483394.667,1266817,,55050.30217,51792.5,48534.69783,0.125802082,67.52659023,64.55317989,0.015331545,0.028363358,54.05405405,94.54545455,94.54896794,14.31243448,29.39360866,13.93730314,5.714285714,0,0,0,0,1046.821618,705.7484684,341.0731501,1.886165078,1.271618862,78.44220575,7.158372351,10.86695965,9.922756982,,,3.335425013,2.579718756,,1.936821906,1526.26113,2.750020055
2004-04-09,55000,55000,53500,54200,690846,37412912200,53960,52633.33333,51997.5,51613.46154,50078,50540,,,,,53038.28956,51959.48876,51395.64493,53929.70531,53047.24321,51791.74717,0.003792538,0.004366544,0.003559939,0.000651907,0.00099426,,,,,1192076.6,1182423.4,1295925.9,9246116,9284407.667,-690846,,55318.86644,51997.5,48676.13356,0.127751005,60.23595736,64.50417399,0.013031813,0.030663089,42.5,70.90909091,85.81818182,15.01253277,26.70042913,16.325289,1.688555347,0,0,0,0,1078.800799,780.3589346,298.4418648,1.990407379,1.439776632,71.67939249,4.235780566,8.231159391,7.241788682,,,3.774219914,2.883854373,,-41.57372055,1560.099621,2.878412585
