date,open,high,low,close,volume,value,sma5,sma12,sma20,sma26,sma50,sma60,sma120,sma160,sma200,sma240,ema12,ema26,ema50,vwma5,vwma10,vwma20,sma12_slope,sma20_slope,sma26_slope,sma50_slope,sma60_slope,sma120_slope,sma160_slope,sma200_slope,sma240_slope,volume_ma5,volume_ma20,volume_ma50,obv,obv_signal,obv_daily_diff,obv_diff_over_1y_avg,bb_upper,bb_middle,bb_lower,bb_width,rsi,rsi_signal,price_change_10d,total_volatility_10d,efficiency_ratio,stoch_fast_k,stoch_slow_k,adx,di_plus,di_minus,momentum_50,cdl_doji,cdl_hammer,cdl_inverted_hammer,cdl_engulfing,macd,macd_signal,macd_histogram,macd_pct,macd_signal_pct,mfi,close_sma20_disparity,close_sma50_disparity,close_sma60_disparity,close_sma120_disparity,close_sma200_disparity,sma5_sma20_disparity,sma20_sma60_disparity,sma50_sma200_disparity,volume_vma20_disparity,atr,atr_pct
2004-02-25,10560,10580,10440,10500,24544800,2.56385E+11,10828,10971.66667,10778,10730,,,,,,,10823.57849,10614.39225,,10795.70079,10960.85202,10784.98127,0.001111111,-0.00047619,0.002661783,,,,,,,22222370,22532317.5,,246559752,273064802,-24544800,,11413.09369,10778,10142.90631,0.117850008,47.46556755,52.52807978,0.006991321,0.016634523,42.02898551,19.29824561,41.72686619,45.87554662,26.11294659,22.14396398,,0,0,0,0,209.1862424,303.1039418,-93.91769942,1.992249927,2.886704208,47.54100363,-2.579328261,,,,,0.463907961,,,8.931538001,282.0691914,2.686373252
2004-02-26,10540,10640,10460,10520,17227400,1.81842E+11,10712,10938.33333,10771,10745.38462,,,,,,,10776.87411,10607.40023,,10714.45189,10917.14462,10781.07286,-0.001795522,-0.000760456,0.002071756,,,,,,,21890670,22210507.5,,263787152,260483818.7,17227400,,11414.17649,10771,10127.82351,0.119427443,48.01503042,48.63874022,0.005544841,0.015670203,35.38461538,8.163265306,22.87932717,43.39938387,26.44800488,21.11638488,,0,0,0,0,169.4738776,276.377929,-106.9040514,1.610968418,2.627166625,44.72954329,-2.330331446,,,,,-0.547767153,,,-22.43581107,274.7785349,2.611963259
2004-02-27,10400,10900,10400,10900,20968850,2.24301E+11,10696,10923.33333,10792,10763.84615,,,,,,,10795.81655,10629.07429,,10674.99872,10892.00357,10791.15602,-0.002395515,3.06E-05,0.001705481,,,,,,,22450690,22183005,,284756002,265034302,20968850,,11423.1133,10792,10160.8867,0.11695947,57.17910007,50.88656602,0.0024108,0.018804243,12.82051282,49.01960784,25.49370625,41.93577043,29.56268194,18.54238941,,0,1,0,1,166.7422655,254.4507963,-87.70853077,1.529745555,2.334410975,44.40673452,1.00074129,,,,,-0.889547813,,,-5.473356743,290.8657824,2.668493416
2004-03-02,11100,11160,10980,11080,24933500,2.76253E+11,10724,10931.66667,10816,10785.38462,,,,,,,10839.53708,10662.47619,,10719.49972,10867.82747,10813.7378,-0.001203369,0.001143201,0.001666204,,,,,,,23620020,22797377.5,,309689502,286077552,24933500,,11452.56579,10816,10179.43421,0.117708171,60.71209527,55.30207525,0.00216972,0.019045323,11.39240506,66.66666667,41.28317994,41.26098062,34.0636035,17.3575368,,0,0,0,0,177.0608912,238.9728152,-61.91192405,1.598022484,2.156794361,45.23738789,2.440828402,,,,,-0.850591716,,,9.370036093,288.6610836,2.605244437
2004-03-03,11100,11180,11040,11080,17961300,1.99502E+11,10816,10930,10853,10792.30769,,,,,,,10876.53138,10693.40388,,10791.73284,10854.86845,10847.87338,-0.000250702,0.002466907,0.001411645,,,,,,,21127170,22548792.5,,327650802,307365435.3,17961300,,11459.92998,10853,10246.07002,0.111845569,60.71209527,59.5344302,0.00144648,0.018322083,7.894736842,66.66666667,60.78431373,40.68352595,33.3569338,16.73734699,,0,0,0,0,183.1274966,227.8037515,-44.67625491,1.65277524,2.055990537,42.98203521,2.091587579,,,,,-0.340919561,,,-20.34473686,278.0424348,2.509408256
2004-03-04,11080,11380,11040,11380,21409050,2.41752E+11,10992,10940,10913,10818.46154,,,,,,,10953.98809,10744.26285,,10959.19389,10874.15173,10892.76874,0.000488186,0.00354423,0.001599748,,,,,,,20500020,22691032.5,,349059852,328800052,21409050,,11477.73357,10913,10348.26643,0.1034974,66.11591803,62.51336952,0.004821601,0.019286403,25,96.07843137,76.47058824,40.61929107,35.53336365,15.30693744,,0,1,0,0,209.7252359,224.1880484,-14.46281246,1.84292826,1.970018,51.32954567,4.279299918,,,,,0.723907267,,,-5.649731893,282.4679752,2.482143894
2004-03-05,11420,11420,11280,11280,21442750,2.43604E+11,11144,10946.66667,10965,10838.46154,,,,,,,11004.14377,10783.94709,,11100.70337,10905.13158,10940.79026,0.000443262,0.004403073,0.001568467,,,,,,,21343090,22850705,,327617102,334775918.7,-21442750,,11459.42896,10965,10470.57104,0.090183121,63.00505389,63.27768906,0.00216972,0.019045323,11.39240506,86.2745098,83.00653595,40.64933796,35.27915917,14.74802789,,0,0,0,0,220.1966814,223.389775,-3.19309357,1.95209824,1.980405807,57.72884889,2.872777018,,,,,1.63246694,,,-6.161538561,272.2916912,2.413933433
2004-03-08,11220,11260,10940,10980,20238850,2.24496E+11,11160,10946.66667,10987,10850.76923,,,,,,,11000.42934,10798.46952,,11165.61358,10913.26072,10980.46876,0.00050597,0.004068002,0.001774789,,,,,,,21197090,22118880,,307378252,328018402,-20238850,,11441.36109,10987,10532.63891,0.082708854,54.69126622,61.27074605,0,0.021215043,0,56.8627451,79.73856209,39.06241449,32.20379957,22.17962426,,0,0,0,0,201.9598176,219.1037835,-17.14396594,1.839342601,1.995480724,49.07166933,-0.063711659,,,,,1.57458815,,,-8.499661827,277.127999,2.523934417
2004-03-09,10800,10900,10700,10780,17678250,1.90913E+11,11100,10920,10983,10862.30769,,,,,,,10966.51714,10797.10141,,11122.25912,10902.88976,10980.86547,-0.000618429,0.002164502,0.001355787,,,,,,,19746040,21870897.5,,289700002,308231785.3,-17678250,,11443.13476,10983,10522.86524,0.08379036,49.95838749,55.88490253,0.00192864,0.023143684,8.333333333,37.25490196,60.13071895,36.67001178,29.89275945,26.73905991,,0,0,0,0,169.4157241,209.1661716,-39.75044758,1.571574435,1.940316991,42.86019559,-1.848311026,,,,,1.06528271,,,-19.16998376,277.3331419,2.572663654
2004-03-10,10760,10840,10600,10620,22621300,2.41755E+11,11008,10890,10968,10863.07692,,,,,,,10913.20681,10783.98279,,11030.82043,10909.99233,10969.81905,-0.001778615,9.42E-05,0.000772611,,,,,,,20678040,21973422.5,,267078702,288052318.7,-22621300,,11454.19338,10968,10481.80662,0.088656706,46.49212486,50.38059285,0,0.021215043,0,21.56862745,38.5620915,34.09806036,28.0356043,27.66647117,,0,0,0,0,129.2240186,193.177741,-63.95372243,1.216798668,1.818999445,42.40046416,-3.172866521,,,,,0.364697301,,,2.948459668,274.6664889,2.586313455
2004-03-11,10580,10820,10560,10660,46139101,4.92362E+11,10864,10866.66667,10947,10875.38462,,,,,,,10874.25191,10774.79888,,10865.07159,10906.90461,10933.51846,-0.002501563,-0.001250782,0.000769712,,,,,,,25624050.2,22758417.55,,313217803,289998835.7,46139101,,11448.08283,10947,10445.91717,0.091547059,47.47332511,47.97461248,0.00192864,0.020250723,9.523809524,25.49019608,28.10457516,31.75626555,26.1408672,26.83642351,,0,0,0,0,99.45303547,174.4327999,-74.97976445,0.932955305,1.636330206,38.96162683,-2.621722846,,,,,-0.758198593,,,102.7342231,273.6188826,2.566781263
2004-03-12,10600,10660,10140,10480,46066551,4.83125E+11,10704,10855,10922,10886.92308,,,,,,,10813.59777,10752.96192,,10668.05134,10846.00071,10878.09331,-0.00206743,-0.001940204,0.000782932,,,,,,,30548810.4,23634245.1,,267151252,282482585.7,-46066551,,11462.35544,10922,10381.64456,0.098948075,43.5988557,45.85476856,0.00048216,0.022179364,2.173913043,26.5625,24.54044118,30.86199804,22.81921327,33.68952903,,0,0,0,0,60.63584885,151.6734097,-91.03756085,0.578586344,1.44726536,36.07265713,-4.046877861,,,,,-1.995971434,,,94.91441679,291.2175338,2.778793262
2004-03-15,10640,10660,10500,10500,18223450,1.92739E+11,10608,10855,10892,10896.92308,,,,,,,10765.35196,10734.224,,10601.55338,10834.4279,10860.83082,-0.001111111,-0.002412698,0.001074481,,,,,,,30145730.4,23707380.1,,285374702,288581252.3,18223450,,11455.61689,10892,10328.38311,0.103491901,44.14432718,45.07216933,0.004821601,0.017839923,27.02702703,28.125,26.72589869,30.03160678,21.78719007,32.16588423,,0,0,0,0,31.12795793,127.5643193,-96.43636142,0.296456742,1.21489828,41.32637209,-3.598971722,,,,,-2.607418289,,,-23.13174242,283.2734243,2.697842136
2004-03-16,10340,10560,10280,10560,19707300,2.04942E+11,10564,10858.33333,10857,10897.69231,,,,,,,10733.75935,10721.31852,,10561.95743,10781.92307,10821.12681,-0.000263047,-0.002840909,0.000704157,,,,,,,30551540.4,23130202.6,,305082002,285869318.7,19707300,,11411.72876,10857,10302.27124,0.102188222,45.83669676,44.52662655,0.006268081,0.016393443,38.23529412,32.8125,29.16666667,29.83377513,20.25277275,35.43411068,,0,1,0,0,12.44083019,104.5396215,-92.09879132,0.117810892,0.989958537,42.67384749,-2.73556231,,,,,-2.69871972,,,-14.79841167,283.0396083,2.680299321
2004-03-17,10680,10940,10640,10900,21174200,2.28509E+11,10620,10858.33333,10842,10899.23077,10537,,,,,,10759.33484,10734.55419,10476.16787,10580.35615,10763.21224,10804.72449,0.000101937,-0.002446483,0.000376382,,,,,,,30262120.4,23277890.1,26204080.08,326256202,305570968.7,21174200,,11374.60116,10842,10309.39884,0.098247771,54.28876887,48.08993094,0.00216972,0.020491803,10.58823529,59.375,40.10416667,28.23196433,27.69527845,32.12717977,,0,1,0,0,24.78064943,88.5878271,-63.80717767,0.227345408,0.812732359,49.33774643,0.53495665,3.445003322,,,,-2.047592695,,,-9.037288564,289.9653505,2.660232574
2004-03-18,10960,10960,10740,10880,22037600,2.39077E+11,10664,10841.66667,10837,10897.69231,10575,,,,,,10777.89871,10745.32795,10492.00442,10592.66031,10729.352,10795.31112,-0.000408497,-0.001685049,2.36E-05,,,,,,,25441820.2,23447065.1,26265934.08,304218602,311852268.7,-22037600,,11366.19184,10837,10307.80816,0.097663899,53.75735643,51.29427402,0.006027001,0.017116683,35.21126761,57.8125,50,26.67732399,26.67226862,30.3605829,21.15812918,0,0,0,0,32.57075681,77.38441304,-44.81365623,0.299363574,0.711253796,50.13253491,0.396788779,2.884160757,,,,-1.596382763,,,-6.011264497,284.9678255,2.619189572
2004-03-19,10820,11100,10800,11100,17055050,1.86867E+11,10788,10843.33333,10837,10898.46154,10614,,,,,,10827.45275,10771.59995,10515.84739,10741.27854,10696.70635,10793.16112,-0.00045045,-0.000600601,2.31E-05,,,,,,,19639520,23355522.6,26159317.08,321273652,317249485.3,17055050,,11366.19184,10837,10307.80816,0.097663899,58.56236387,55.53616305,0.00216972,0.018563163,11.68831169,75,64.0625,24.78120708,28.16620046,28.09211544,21.31147541,0,1,0,1,55.85279813,73.07809006,-17.22529193,0.503178362,0.658361172,49.61987216,2.426870905,4.578858112,,,,-0.452154655,,,-26.97637175,286.0415522,2.576950921
2004-03-22,11000,11080,10820,10880,20004050,2.19091E+11,10864,10801.66667,10832,10894.61538,10647.6,,,,,,10835.53694,10779.62959,10530.12788,10812.62933,10685.72736,10791.61728,-0.001736111,-0.000306373,-0.000141403,0.00338848,,,,,,19995640,23447287.6,26111248.08,301269602,308920618.7,-20004050,,11357.57017,10832,10306.42983,0.097040282,52.66865936,54.99612655,0.0012054,0.017598843,6.849315068,57.8125,63.54166667,23.02052709,26.19866288,26.12975303,18.26086957,0,0,0,0,55.90735702,69.64394345,-13.73658643,0.513854384,0.640109774,42.71701262,0.443131462,2.18265149,,,,0.295420975,,,-14.68501457,285.6100128,2.625092029
2004-03-23,10700,10880,10640,10820,19107800,2.05494E+11,10916,10763.33333,10826,10883.84615,10678,,,,,,10833.14665,10782.61999,10541.49542,10874.96175,10685.32701,10785.91879,-0.002413227,-0.000338879,-0.000426561,0.003173136,,,,,,19875740,23448335.1,26093964.08,282161802,301568352,-19107800,,11349.23608,10826,10302.76392,0.096662864,51.15654642,54.12918988,0.00048216,0.015911283,3.03030303,53.125,61.97916667,21.97187501,24.61167423,29.09007692,16.34408602,0,0,0,0,50.52665693,65.82048615,-15.29382922,0.466974648,0.608322423,37.08938141,-0.055422132,1.329837048,,,,0.831331979,,,-18.51105881,282.3521547,2.609539323
2004-03-24,10800,10900,10700,10840,21040200,2.27358E+11,10904,10751.66667,10837,10867.69231,10707.2,,,,,,10834.20101,10786.87036,10553.20148,10872.20025,10695.9553,10793.30328,-0.002818778,0,-0.000946163,0.002865929,,,,,,19848940,22979067.6,25764270.08,303202002,295544468.7,21040200,,11351.62996,10837,10322.37004,0.094976463,51.6547981,51.82666796,0.00265188,0.014223722,18.6440678,54.6875,55.20833333,20.9205745,23.85830439,27.59020865,15.56503198,0,0,0,0,47.33064795,62.12251851,-14.79187056,0.436629594,0.573085964,36.84868677,0.027682938,1.24028691,,,,0.618252284,,,-8.437538171,276.469858,2.550459944
2004-03-25,10900,10940,10620,10700,23440200,2.52638E+11,10868,10745,10847,10848.46154,10718,,,,,,10813.5547,10780.43552,10558.95828,10847.18815,10705.08875,10806.60501,-0.001765317,0.00046729,-0.001437815,0.002193146,,,,,,20129460,22923837.6,24763446.06,279761802,288375202,-23440200,,11342.46342,10847,10351.53658,0.091354922,47.96620704,50.25918385,0.00048216,0.015429122,3.125,50,52.60416667,20.21852038,21.91165353,27.3788679,5.31496063,0,0,0,1,33.11918053,56.32185091,-23.20267038,0.309525052,0.526372438,29.98599887,-1.355213423,-0.16794178,,,,0.193601918,,,2.252512904,279.5791538,2.612889288
2004-03-26,10940,11080,10860,10900,42705800,4.68062E+11,10828,10768.33333,10866,10845.38462,10734,,,,,,10826.85398,10789.29215,10572.33247,10860.18991,10808.17638,10828.45488,0.000152905,0.001223242,-0.001176194,0.001712538,,,,,,25259610,24197757.6,24937647.06,322467602,301810468.7,42705800,,11338.45741,10866,10393.54259,0.086960686,53.11676261,50.91258925,0.005062681,0.015670203,32.30769231,79.16666667,61.28472222,18.9925144,23.32235601,24.79197786,7.920792079,0,0,0,0,37.56182936,52.5698466,-15.00801724,0.344603939,0.482292171,40.27890116,0.312902632,1.546487796,,,,-0.349714706,,,76.48660139,286.7520714,2.630752949
2004-03-29,10980,11220,10960,11100,24571300,2.73776E+11,10872,10805,10876,10845.38462,10754.8,,,,,,10868.87644,10812.30754,10593.02531,10893.80334,10858.64692,10845.89486,0.001601602,0.001171171,-0.000669901,0.001429429,,,,,,26173060,24377880.1,24988230.06,347038902,316422768.7,24571300,,11359.25563,10876,10392.74437,0.088866426,57.63303973,52.90533646,0.007232401,0.017839923,40.54054054,88.88888889,72.68518519,17.94980559,24.93458713,22.83529611,10.33797217,0,0,0,0,56.56889805,53.36965689,3.199241158,0.509629712,0.48080772,46.40188889,2.059580728,3.209729609,,,,-0.036778227,,,0.793423789,289.1269235,2.604747058
2004-03-30,11240,11300,11140,11200,20141300,2.25898E+11,10948,10865,10882,10853.84615,10781,,,,,,10919.81853,10841.0255,10616.82824,10959.08279,10922.93643,10849.47807,0.003571429,0.001041667,0.000160256,0.001875,,,,,,26379760,24138270.1,24816189.06,367180202,345562235.3,20141300,,11378.04838,10882,10385.95162,0.091168606,59.72225332,56.82401855,0.007714561,0.018322083,42.10526316,91.37931034,86.47828863,17.27240196,25.69452153,21.68343075,13.24570273,0,0,0,0,78.79302425,58.45433036,20.33869389,0.703509145,0.521913664,52.3852791,2.922256938,3.886466933,,,,0.606506157,,,-16.55864353,282.7607146,2.524649238
2004-03-31,11360,11440,11260,11440,29893050,3.39641E+11,11068,10943.33333,10900,10873.07692,10811.2,10611.83333,,,,,10999.84645,10885.39398,10649.10949,11070.26513,10988.36018,10872.44004,0.005099068,0.000990676,0.000806885,0.002249417,,,,,,28150330,24734857.6,24781497.06,397073252,370430785.3,29893050,,11446.99177,10900,10353.00823,0.100365463,64.27546692,60.54358666,0.006509161,0.017116683,38.02816901,100,93.42273308,17.12914985,27.69194194,20.35645454,15.20644512,0,1,0,0,114.4524619,69.65395667,44.79850522,1.000458583,0.608863258,63.60230963,4.95412844,5.816190617,7.804180867,,,1.541284404,2.71552198,,20.85394015,279.7063779,2.444985821
2004-04-01,11400,11500,11360,11500,19789000,2.26169E+11,11228,11021.66667,10906,10906.92308,10838.8,10653.83333,,,,,11076.79315,10930.92036,10682.47774,11179.74311,11038.96046,10878.63639,0.006280193,0.000869565,0.001783724,0.002434783,,,,,,27420090,24653855.1,24622327.06,416862252,393705235.3,19789000,,11476.06666,10906,10335.93334,0.104541842,65.33063922,63.10945315,0.007473481,0.017598843,42.46575342,100,97.12643678,17.19679122,28.25337942,19.6028294,13.63636364,0,1,0,0,145.872791,84.89772352,60.97506743,1.268459052,0.738241074,74.71425731,5.446543187,6.100306307,7.942368162,,,2.952503209,2.366910189,,-19.73263443,269.7273509,2.345455225
2004-04-02,11560,11580,11300,11300,20528150,2.34748E+11,11308,11055,10907,10937.69231,10856.4,10689.66667,,,,,11111.13266,10958.25959,10706.6943,11304.50798,11071.87259,10880.58448,0.00560472,0.000737463,0.002473338,0.002224189,,,,,,22984560,24608125.1,24493923.06,396334102,403423202,-20528150,,11479.75125,10907,10334.24875,0.105024526,59.06780281,62.89130298,0.0024108,0.017357763,13.88888889,78.46153846,92.82051282,17.52551802,28.27686729,18.1551643,8.445297505,0,0,0,1,152.8730739,98.49279361,54.38028033,1.352859061,0.871617643,68.39214747,3.603190612,4.086069047,5.709563753,,,3.676538003,2.033116093,,-16.57978852,270.4611115,2.393461164
2004-04-06,11680,11900,11640,11900,41691550,4.91987E+11,11468,11140,10953,10990.76923,10884,10734.66667,,,,,11232.49687,11028.01814,10753.4906,11504.46211,11200.50051,10949.22844,0.00550887,0.001484594,0.003296703,0.002039216,0.00344071,,,,,26408610,25680760.1,24924677.06,438025652,417074002,41691550,,11671.13926,10953,10234.86074,0.131131062,68.74721225,64.38188476,0.012295082,0.021938284,56.04395604,100,92.82051282,18.74519607,31.92528332,15.5116314,13.11787072,0,1,0,0,204.4787307,119.689981,84.78874968,1.718308661,1.00579816,76.16146279,8.64603305,9.334803381,10.85579431,,,4.701908153,2.033908831,,62.34546734,293.9996036,2.470584904
2004-04-07,11900,12140,11820,12000,27206850,3.26491E+11,11628,11215,11014,11033.07692,10906,10779.66667,,,,,11350.57427,11100.01679,10802.37333,11640.92369,11309.07299,11008.44997,0.00537037,0.003,0.003504274,0.001866667,0.00349537,,,,,27821720,26157190.1,23993018.04,465232502,433197418.7,27206850,,11859.04201,11014,10168.95799,0.153448704,70.01969888,65.94490465,0.014223722,0.022420444,63.44086022,90.78947368,89.75033738,20.42328989,35.24964989,14.31449413,10.09174312,0,0,0,0,250.5574791,145.8634806,104.6939985,2.087978993,1.215529005,76.75112644,8.9522426,10.0311755,11.32069637,,,5.57472308,2.173845821,,4.012892425,295.8567747,2.465473123
2004-04-08,12100,12100,11940,12100,21403550,2.57742E+11,11760,11316.66667,11088,11072.30769,10934,10825,,,,,11465.87054,11174.08962,10853.26065,11767.1238,11405.68467,11064.97269,0.007208448,0.004986226,0.003708413,0.002137741,0.003728191,,,,,26123820,26096302.6,23724795.04,486636052,463298068.7,21403550,,12035.11351,11088,10140.88649,0.17083577,71.2790531,70.01532141,0.015188042,0.023384764,64.94845361,97.36842105,96.05263158,21.98151988,33.84323631,13.74336508,13.08411215,1,0,0,0,291.7809147,175.0469675,116.7339472,2.411412518,1.446669153,76.86051022,9.126984127,10.6639839,11.77829099,,,6.060606061,2.429561201,,-17.98244246,286.1527194,2.364898507
2004-04-09,11980,12000,11800,11900,16068150,1.90877E+11,11840,11406.66667,11150,11103.84615,10956.8,10854,,,,,11532.65969,11227.86076,10894.30925,11832.88258,11493.6926,11128.36461,0.007469655,0.005518207,0.003167421,0.002039216,0.00334267,,,,,25379650,24592755.05,23462436.04,470567902,474145485.3,-16068150,,12138.3724,11150,10161.6276,0.177286529,65.36516688,68.88797295,0.014464802,0.024108004,60,84.21052632,90.78947368,22.68451933,31.31995684,16.19805618,10.59479554,0,0,0,0,304.7989236,200.9973587,103.8015649,2.561335493,1.689053434,72.0267181,6.726457399,8.608352804,9.637000184,,,6.188340807,2.727105215,,-34.66307468,287.1418109,2.412956394
